"Artist","Book","OriginalFilename","NewFilename","WillRename","OriginalPath","NewPath"
"America","Greatest Hits","Dan Peek - Donkey Jaw.pdf","America - Donkey Jaw.pdf","True","America\Greatest Hits\Songs\Dan Peek - Donkey Jaw.pdf","America\books\Greatest Hits\America - Donkey Jaw.pdf"
"America","Greatest Hits","Dan Peek - Everyone I Meet Is From California.pdf","America - Everyone I Meet Is From California.pdf","True","America\Greatest Hits\Songs\Dan Peek - Everyone I Meet Is From California.pdf","America\books\Greatest Hits\America - Everyone I Meet Is From California.pdf"
"America","Greatest Hits","Dan Peek - Never Found The Time.pdf","America - Never Found The Time.pdf","True","America\Greatest Hits\Songs\Dan Peek - Never Found The Time.pdf","America\books\Greatest Hits\America - Never Found The Time.pdf"
"America","Greatest Hits","David Burchfield - Sandman.pdf","America - Sandman.pdf","True","America\Greatest Hits\Songs\David Burchfield - Sandman.pdf","America\books\Greatest Hits\America - Sandman.pdf"
"America","Greatest Hits","Dewey Bunnell - Children.pdf","America - Children.pdf","True","America\Greatest Hits\Songs\Dewey Bunnell - Children.pdf","America\books\Greatest Hits\America - Children.pdf"
"America","Greatest Hits","Dewey Bunnell - Three Roses.pdf","America - Three Roses.pdf","True","America\Greatest Hits\Songs\Dewey Bunnell - Three Roses.pdf","America\books\Greatest Hits\America - Three Roses.pdf"
"America","Greatest Hits","Dewey Runnell - Pigeon Song.pdf","America - Pigeon Song.pdf","True","America\Greatest Hits\Songs\Dewey Runnell - Pigeon Song.pdf","America\books\Greatest Hits\America - Pigeon Song.pdf"
"America","Greatest Hits","Dewey Runnell - Riverside.pdf","America - Riverside.pdf","True","America\Greatest Hits\Songs\Dewey Runnell - Riverside.pdf","America\books\Greatest Hits\America - Riverside.pdf"
"America","Greatest Hits","Gerry Beckley - Here.pdf","America - Here.pdf","True","America\Greatest Hits\Songs\Gerry Beckley - Here.pdf","America\books\Greatest Hits\America - Here.pdf"
"America","Greatest Hits","Gerry Beckley - I Need You.pdf","America - I Need You.pdf","True","America\Greatest Hits\Songs\Gerry Beckley - I Need You.pdf","America\books\Greatest Hits\America - I Need You.pdf"
"America","Greatest Hits","Gerry Rafferty - Clarice.pdf","America - Clarice.pdf","True","America\Greatest Hits\Songs\Gerry Rafferty - Clarice.pdf","America\books\Greatest Hits\America - Clarice.pdf"
"America","Greatest Hits","Unknown Artist - A Horse With No Name.pdf","America - A Horse With No Name.pdf","True","America\Greatest Hits\Songs\Unknown Artist - A Horse With No Name.pdf","America\books\Greatest Hits\America - A Horse With No Name.pdf"
"America","Greatest Hits [book]","Dan Peek - Woman Tonight.pdf","America - Woman Tonight.pdf","True","America\Greatest Hits [book]\Songs\Dan Peek - Woman Tonight.pdf","America\books\Greatest Hits [book]\America - Woman Tonight.pdf"
"America","Greatest Hits [book]","Dewey Bunnell - A Horse With No Name.pdf","America - A Horse With No Name.pdf","True","America\Greatest Hits [book]\Songs\Dewey Bunnell - A Horse With No Name.pdf","America\books\Greatest Hits [book]\America - A Horse With No Name.pdf"
"America","Greatest Hits [book]","Gerry Beckley - Only In Your Heart.pdf","America - Only In Your Heart.pdf","True","America\Greatest Hits [book]\Songs\Gerry Beckley - Only In Your Heart.pdf","America\books\Greatest Hits [book]\America - Only In Your Heart.pdf"
"America","Greatest Hits [book]","Willis Alan Ramsey - Muskrat Love.pdf","America - Muskrat Love.pdf","True","America\Greatest Hits [book]\Songs\Willis Alan Ramsey - Muskrat Love.pdf","America\books\Greatest Hits [book]\America - Muskrat Love.pdf"
"Asia","Alpha [pvg Book]","Asia, Andy Mackay, Geoffrey Downes - Don't Cry.pdf","Asia - Don't Cry.pdf","True","Asia\Alpha [pvg Book]\Songs\Asia, Andy Mackay, Geoffrey Downes - Don't Cry.pdf","Asia\books\Alpha [pvg Book]\Asia - Don't Cry.pdf"
"Asia","Alpha [pvg Book]","John Kenton And Geoffrey Downes - My Own Time (i'll Do What I Want).pdf","Asia - My Own Time (i'll Do What I Want).pdf","True","Asia\Alpha [pvg Book]\Songs\John Kenton And Geoffrey Downes - My Own Time (i'll Do What I Want).pdf","Asia\books\Alpha [pvg Book]\Asia - My Own Time (i'll Do What I Want).pdf"
"Asia","Alpha [pvg Book]","John Stevenson, Robert Longmuir - Midnight Sun.pdf","Asia - Midnight Sun.pdf","True","Asia\Alpha [pvg Book]\Songs\John Stevenson, Robert Longmuir - Midnight Sun.pdf","Asia\books\Alpha [pvg Book]\Asia - Midnight Sun.pdf"
"Asia","Alpha [pvg Book]","John Vetton And Geoffrey Downes - True Colors.pdf","Asia - True Colors.pdf","True","Asia\Alpha [pvg Book]\Songs\John Vetton And Geoffrey Downes - True Colors.pdf","Asia\books\Alpha [pvg Book]\Asia - True Colors.pdf"
"Asia","Alpha [pvg Book]","John Welton - The Smile Has Left Your Eyes.pdf","Asia - The Smile Has Left Your Eyes.pdf","True","Asia\Alpha [pvg Book]\Songs\John Welton - The Smile Has Left Your Eyes.pdf","Asia\books\Alpha [pvg Book]\Asia - The Smile Has Left Your Eyes.pdf"
"Asia","Alpha [pvg Book]","John Wetton And Geoffrey Downes - Daylight.pdf","Asia - Daylight.pdf","True","Asia\Alpha [pvg Book]\Songs\John Wetton And Geoffrey Downes - Daylight.pdf","Asia\books\Alpha [pvg Book]\Asia - Daylight.pdf"
"Asia","Alpha [pvg Book]","John Wetton And Geoffrey Downes - Eye To Eye.pdf","Asia - Eye To Eye.pdf","True","Asia\Alpha [pvg Book]\Songs\John Wetton And Geoffrey Downes - Eye To Eye.pdf","Asia\books\Alpha [pvg Book]\Asia - Eye To Eye.pdf"
"Asia","Alpha [pvg Book]","John Wetton And Geoffrey Downes - Open Your Eyes.pdf","Asia - Open Your Eyes.pdf","True","Asia\Alpha [pvg Book]\Songs\John Wetton And Geoffrey Downes - Open Your Eyes.pdf","Asia\books\Alpha [pvg Book]\Asia - Open Your Eyes.pdf"
"Asia","Alpha [pvg Book]","John Wetton And Geoffrey Downes - The Heat Goes On.pdf","Asia - The Heat Goes On.pdf","True","Asia\Alpha [pvg Book]\Songs\John Wetton And Geoffrey Downes - The Heat Goes On.pdf","Asia\books\Alpha [pvg Book]\Asia - The Heat Goes On.pdf"
"Asia","Alpha [pvg Book]","John Wetton And Geoffrey Downes - The Last To Know.pdf","Asia - The Last To Know.pdf","True","Asia\Alpha [pvg Book]\Songs\John Wetton And Geoffrey Downes - The Last To Know.pdf","Asia\books\Alpha [pvg Book]\Asia - The Last To Know.pdf"
"Asia","Alpha [pvg Book]","Unknown Artist - Never In A Million Years.pdf","Asia - Never In A Million Years.pdf","True","Asia\Alpha [pvg Book]\Songs\Unknown Artist - Never In A Million Years.pdf","Asia\books\Alpha [pvg Book]\Asia - Never In A Million Years.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne - The Best Damn Thing.pdf","Avril Lavigne - The Best Damn Thing.pdf","False","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne - The Best Damn Thing.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - The Best Damn Thing.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Butch Walker - Everything Back But You.pdf","Avril Lavigne - Everything Back But You.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Butch Walker - Everything Back But You.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - Everything Back But You.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Butch Walker - The Best Damn Thing.pdf","Avril Lavigne - The Best Damn Thing.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Butch Walker - The Best Damn Thing.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - The Best Damn Thing.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Butch Walker - When You're Gone.pdf","Avril Lavigne - When You're Gone.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Butch Walker - When You're Gone.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - When You're Gone.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Evan Taubenfeld - Hot.pdf","Avril Lavigne - Hot.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Evan Taubenfeld - Hot.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - Hot.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Evan Taubenfeld - Innocence.pdf","Avril Lavigne - Innocence.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Evan Taubenfeld - Innocence.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - Innocence.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Lukas Gottwald - I Can Do Better.pdf","Avril Lavigne - I Can Do Better.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Lukas Gottwald - I Can Do Better.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - I Can Do Better.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Lukas Gottwald - Keep Holding On.pdf","Avril Lavigne - Keep Holding On.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Lukas Gottwald - Keep Holding On.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - Keep Holding On.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Lukasz Gottwald - Girlfriend.pdf","Avril Lavigne - Girlfriend.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Lukasz Gottwald - Girlfriend.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - Girlfriend.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Lukasz Gottwald - I Don't Have To Try.pdf","Avril Lavigne - I Don't Have To Try.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Lukasz Gottwald - I Don't Have To Try.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - I Don't Have To Try.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne And Ryan Cabrera - Contagious.pdf","Avril Lavigne - Contagious.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne And Ryan Cabrera - Contagious.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - Contagious.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Avril Lavigne, Lukas Gottwald, Gerd Dobauren - Runaway.pdf","Avril Lavigne - Runaway.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Avril Lavigne, Lukas Gottwald, Gerd Dobauren - Runaway.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - Runaway.pdf"
"Avril Lavigne","The Best Damn Thing [pvg Book]","Joe Van Taulenhoven - One Of Those Girls.pdf","Avril Lavigne - One Of Those Girls.pdf","True","Avril Lavigne\The Best Damn Thing [pvg Book]\Songs\Joe Van Taulenhoven - One Of Those Girls.pdf","Avril Lavigne\books\The Best Damn Thing [pvg Book]\Avril Lavigne - One Of Those Girls.pdf"
"Barry Manilow","Anthology","Barry Manilow - All The Time.pdf","Barry Manilow - All The Time.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - All The Time.pdf","Barry Manilow\books\Anthology\Barry Manilow - All The Time.pdf"
"Barry Manilow","Anthology","Barry Manilow - Bandstand Boogie.pdf","Barry Manilow - Bandstand Boogie.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Bandstand Boogie.pdf","Barry Manilow\books\Anthology\Barry Manilow - Bandstand Boogie.pdf"
"Barry Manilow","Anthology","Barry Manilow - Beautiful Music.pdf","Barry Manilow - Beautiful Music.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Beautiful Music.pdf","Barry Manilow\books\Anthology\Barry Manilow - Beautiful Music.pdf"
"Barry Manilow","Anthology","Barry Manilow - Because It's Christmas (for All The Children).pdf","Barry Manilow - Because It's Christmas (for All The Children).pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Because It's Christmas (for All The Children).pdf","Barry Manilow\books\Anthology\Barry Manilow - Because It's Christmas (for All The Children).pdf"
"Barry Manilow","Anthology","Barry Manilow - Brooklyn Blues.pdf","Barry Manilow - Brooklyn Blues.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Brooklyn Blues.pdf","Barry Manilow\books\Anthology\Barry Manilow - Brooklyn Blues.pdf"
"Barry Manilow","Anthology","Barry Manilow - Can't Smile Without You.pdf","Barry Manilow - Can't Smile Without You.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Can't Smile Without You.pdf","Barry Manilow\books\Anthology\Barry Manilow - Can't Smile Without You.pdf"
"Barry Manilow","Anthology","Barry Manilow - Copacabana (at The Copa).pdf","Barry Manilow - Copacabana (at The Copa).pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Copacabana (at The Copa).pdf","Barry Manilow\books\Anthology\Barry Manilow - Copacabana (at The Copa).pdf"
"Barry Manilow","Anthology","Barry Manilow - Could It Be Magic.pdf","Barry Manilow - Could It Be Magic.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Could It Be Magic.pdf","Barry Manilow\books\Anthology\Barry Manilow - Could It Be Magic.pdf"
"Barry Manilow","Anthology","Barry Manilow - Daybreak.pdf","Barry Manilow - Daybreak.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Daybreak.pdf","Barry Manilow\books\Anthology\Barry Manilow - Daybreak.pdf"
"Barry Manilow","Anthology","Barry Manilow - Even Now.pdf","Barry Manilow - Even Now.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Even Now.pdf","Barry Manilow\books\Anthology\Barry Manilow - Even Now.pdf"
"Barry Manilow","Anthology","Barry Manilow - I Am Your Child.pdf","Barry Manilow - I Am Your Child.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - I Am Your Child.pdf","Barry Manilow\books\Anthology\Barry Manilow - I Am Your Child.pdf"
"Barry Manilow","Anthology","Barry Manilow - I Don't Want To Walk Without You.pdf","Barry Manilow - I Don't Want To Walk Without You.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - I Don't Want To Walk Without You.pdf","Barry Manilow\books\Anthology\Barry Manilow - I Don't Want To Walk Without You.pdf"
"Barry Manilow","Anthology","Barry Manilow - I Made It Through The Rain.pdf","Barry Manilow - I Made It Through The Rain.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - I Made It Through The Rain.pdf","Barry Manilow\books\Anthology\Barry Manilow - I Made It Through The Rain.pdf"
"Barry Manilow","Anthology","Barry Manilow - I Was A Fool (to Let You Go).pdf","Barry Manilow - I Was A Fool (to Let You Go).pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - I Was A Fool (to Let You Go).pdf","Barry Manilow\books\Anthology\Barry Manilow - I Was A Fool (to Let You Go).pdf"
"Barry Manilow","Anthology","Barry Manilow - I Write The Songs.pdf","Barry Manilow - I Write The Songs.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - I Write The Songs.pdf","Barry Manilow\books\Anthology\Barry Manilow - I Write The Songs.pdf"
"Barry Manilow","Anthology","Barry Manilow - If I Should Love Again.pdf","Barry Manilow - If I Should Love Again.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - If I Should Love Again.pdf","Barry Manilow\books\Anthology\Barry Manilow - If I Should Love Again.pdf"
"Barry Manilow","Anthology","Barry Manilow - It's A Miracle.pdf","Barry Manilow - It's A Miracle.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - It's A Miracle.pdf","Barry Manilow\books\Anthology\Barry Manilow - It's A Miracle.pdf"
"Barry Manilow","Anthology","Barry Manilow - It's Just Another New Year's Eve.pdf","Barry Manilow - It's Just Another New Year's Eve.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - It's Just Another New Year's Eve.pdf","Barry Manilow\books\Anthology\Barry Manilow - It's Just Another New Year's Eve.pdf"
"Barry Manilow","Anthology","Barry Manilow - Jump Shout Boogie.pdf","Barry Manilow - Jump Shout Boogie.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Jump Shout Boogie.pdf","Barry Manilow\books\Anthology\Barry Manilow - Jump Shout Boogie.pdf"
"Barry Manilow","Anthology","Barry Manilow - Just Remember.pdf","Barry Manilow - Just Remember.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Just Remember.pdf","Barry Manilow\books\Anthology\Barry Manilow - Just Remember.pdf"
"Barry Manilow","Anthology","Barry Manilow - Keep Each Other Warm.pdf","Barry Manilow - Keep Each Other Warm.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Keep Each Other Warm.pdf","Barry Manilow\books\Anthology\Barry Manilow - Keep Each Other Warm.pdf"
"Barry Manilow","Anthology","Barry Manilow - Lay Me Down.pdf","Barry Manilow - Lay Me Down.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Lay Me Down.pdf","Barry Manilow\books\Anthology\Barry Manilow - Lay Me Down.pdf"
"Barry Manilow","Anthology","Barry Manilow - Let Freedom Ring.pdf","Barry Manilow - Let Freedom Ring.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Let Freedom Ring.pdf","Barry Manilow\books\Anthology\Barry Manilow - Let Freedom Ring.pdf"
"Barry Manilow","Anthology","Barry Manilow - Let Me Be Your Wings.pdf","Barry Manilow - Let Me Be Your Wings.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Let Me Be Your Wings.pdf","Barry Manilow\books\Anthology\Barry Manilow - Let Me Be Your Wings.pdf"
"Barry Manilow","Anthology","Barry Manilow - Looks Like We Made It.pdf","Barry Manilow - Looks Like We Made It.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Looks Like We Made It.pdf","Barry Manilow\books\Anthology\Barry Manilow - Looks Like We Made It.pdf"
"Barry Manilow","Anthology","Barry Manilow - Man Wanted.pdf","Barry Manilow - Man Wanted.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Man Wanted.pdf","Barry Manilow\books\Anthology\Barry Manilow - Man Wanted.pdf"
"Barry Manilow","Anthology","Barry Manilow - Mandy.pdf","Barry Manilow - Mandy.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Mandy.pdf","Barry Manilow\books\Anthology\Barry Manilow - Mandy.pdf"
"Barry Manilow","Anthology","Barry Manilow - Memory.pdf","Barry Manilow - Memory.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - Memory.pdf","Barry Manilow\books\Anthology\Barry Manilow - Memory.pdf"
"Barry Manilow","Anthology","Barry Manilow - New York City Rhythm.pdf","Barry Manilow - New York City Rhythm.pdf","False","Barry Manilow\Anthology\Songs\Barry Manilow - New York City Rhythm.pdf","Barry Manilow\books\Anthology\Barry Manilow - New York City Rhythm.pdf"
