csv_artist,csv_book_name,csv_source_path,csv_book_id,csv_s3_uri,match_score,match_reason,db_book_id,db_artist,db_book_name,db_source_uri,db_status,book_id_match
Billy Joel,Billy Joel - Greatest Hits Vol I And II,Billy Joel\Billy Joel - Greatest Hits Vol I And II.pdf,84bc1b3c0ac62036,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel - Greatest Hits Vol I And II.pdf,0.990,artist:1.00 book:1.00 path:0.95,ce9df43dfdc4bc85,Billy Joel,Billy Joel - Greatest Hits Vol I and II,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Greatest Hits Vol I and II.pdf,success,NO
Billy Joel,Billy Joel - Greatest Hits Vol III,Billy Joel\Billy Joel - Greatest Hits Vol III.pdf,1198b0412e461ab7,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel - Greatest Hits Vol III.pdf,0.989,artist:1.00 book:1.00 path:0.95,bdbb63832fa56044,Billy Joel,Billy Joel - Greatest Hits Vol III,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Greatest Hits Vol III.pdf,success,NO
Billy Joel,Billy Joel - Keyboard Book,Billy Joel\Billy Joel - Keyboard Book.pdf,d7cae06810490ae5,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel - Keyboard Book.pdf,0.987,artist:1.00 book:1.00 path:0.94,4be5984479ec10bb,Billy Joel,Billy Joel - Keyboard Book,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Keyboard Book.pdf,success,NO
Billy Joel,Billy Joel - My Lives,Billy Joel\Billy Joel - My Lives.pdf,f91a755aed155578,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel - My Lives.pdf,0.986,artist:1.00 book:1.00 path:0.93,edea6a9f4a4847d5,Billy Joel,Billy Joel - My Lives,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - My Lives.pdf,success,NO
Billy Joel,Billy Joel - Rock Score,Billy Joel\Billy Joel - Rock Score.pdf,0899b7b51f6633b9,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel - Rock Score.pdf,0.986,artist:1.00 book:1.00 path:0.93,ba6ee82e4aed1afd,Billy Joel,Billy Joel - Rock Score,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Rock Score.pdf,success,NO
Billy Joel,Billy Joel - Songs In The Attic,Billy Joel\Billy Joel - Songs In The Attic.pdf,c8c36abefa223eab,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel - Songs In The Attic.pdf,0.989,artist:1.00 book:1.00 path:0.94,901f9c3b4eaf76da,Billy Joel,Billy Joel - Songs in the Attic,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Songs in the Attic.pdf,success,NO
Billy Joel,Billy Joel - Turnstiles,Billy Joel\Billy Joel - Turnstiles.pdf,1e89690141224aea,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel - Turnstiles.pdf,0.986,artist:1.00 book:1.00 path:0.93,370909eab500eba4,Billy Joel,Billy Joel - Turnstiles,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Turnstiles.pdf,success,NO
Billy Joel,Billy Joel Greatest Hits Vols 1 And 2,Billy Joel\Billy Joel Greatest Hits Vols 1 And 2.pdf,ad1b46623042b5d7,s3://jsmith-input/SheetMusic/Billy Joel/Billy Joel Greatest Hits Vols 1 And 2.pdf,0.990,artist:1.00 book:1.00 path:0.95,5a754452ada37f73,Billy Joel,Billy Joel Greatest Hits Vols 1 and 2,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel Greatest Hits Vols 1 and 2.pdf,success,NO
Billy Ocean,Billy Ocean - The Best Of,Billy Ocean\Billy Ocean - The Best Of.pdf,747cfb439fcd7464,s3://jsmith-input/SheetMusic/Billy Ocean/Billy Ocean - The Best Of.pdf,0.987,artist:1.00 book:1.00 path:0.94,4bd0ea9d83d19c28,Billy Ocean,Billy Ocean - The Best Of,s3://jsmith-input/SheetMusic/Billy Ocean/books/Billy Ocean - The Best Of.pdf,success,NO
Black Eyed Peas,Black Eyed Peas - Elephunk _PVG Book_,Black Eyed Peas\Black Eyed Peas - Elephunk _PVG Book_.pdf,16a721d22824d93c,s3://jsmith-input/SheetMusic/Black Eyed Peas/Black Eyed Peas - Elephunk _PVG Book_.pdf,0.991,artist:1.00 book:1.00 path:0.95,2d1ba95c03ae3c27,Black Eyed Peas,Black Eyed Peas - Elephunk [PVG Book],s3://jsmith-input/SheetMusic/Black Eyed Peas/books/Black Eyed Peas - Elephunk [PVG Book].pdf,success,NO
Blues Brothers,Blues Brothers - Complete,Blues Brothers\Blues Brothers - Complete.pdf,75cc3c63b89676a8,s3://jsmith-input/SheetMusic/Blues Brothers/Blues Brothers - Complete.pdf,0.988,artist:1.00 book:1.00 path:0.94,98480e0f330a76dd,Blues Brothers,Blues Brothers - Complete,s3://jsmith-input/SheetMusic/Blues Brothers/books/Blues Brothers - Complete.pdf,success,NO
Bob Dylan,Bob Dylan - Anthology,Bob Dylan\Bob Dylan - Anthology.pdf,96bda46017f01c83,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Anthology.pdf,0.985,artist:1.00 book:1.00 path:0.93,76fe6df07e8c95b2,Bob Dylan,Bob Dylan - Anthology,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Anthology.pdf,success,NO
Bob Dylan,Bob Dylan - Anthology 1,Bob Dylan\Bob Dylan - Anthology 1.pdf,c407199181161113,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Anthology 1.pdf,0.986,artist:1.00 book:1.00 path:0.93,5b90ccc351a5c543,Bob Dylan,Bob Dylan - Anthology 1,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Anthology 1.pdf,success,NO
Bob Dylan,Bob Dylan - Anthology 2,Bob Dylan\Bob Dylan - Anthology 2.pdf,b319f6abac5b4138,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Anthology 2.pdf,0.986,artist:1.00 book:1.00 path:0.93,ee48c2551dfc461d,Bob Dylan,Bob Dylan - Anthology 2,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Anthology 2.pdf,success,NO
Bob Dylan,Bob Dylan - Basement Tapes _PVG_,Bob Dylan\Bob Dylan - Basement Tapes _PVG_.pdf,b74d0cfdd6bff567,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Basement Tapes _PVG_.pdf,0.988,artist:1.00 book:1.00 path:0.94,88e64f90dab936a8,Bob Dylan,Bob Dylan - Basement Tapes [PVG],s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Basement Tapes [PVG].pdf,success,NO
Bob Dylan,Bob Dylan - Blonde On Blonde,Bob Dylan\Bob Dylan - Blonde On Blonde.pdf,cb8df031d3cea02a,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Blonde On Blonde.pdf,0.988,artist:1.00 book:1.00 path:0.94,45f18e7ab90c1ae7,Bob Dylan,Bob Dylan - Blonde On Blonde,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Blonde On Blonde.pdf,success,NO
Bob Dylan,Bob Dylan - Collection,Bob Dylan\Bob Dylan - Collection.pdf,cfff3bf66d2fdb68,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Collection.pdf,0.986,artist:1.00 book:1.00 path:0.93,7f6241201b3f8e2f,Bob Dylan,Bob Dylan - Collection,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Collection.pdf,success,NO
Bob Dylan,Bob Dylan - Desire,Bob Dylan\Bob Dylan - Desire.pdf,f3de517223f4b5ed,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Desire.pdf,0.984,artist:1.00 book:1.00 path:0.92,2838a4ab02b7456d,Bob Dylan,Bob Dylan - Desire,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Desire.pdf,success,NO
Bob Dylan,Bob Dylan - Finger Picking,Bob Dylan\Bob Dylan - Finger Picking.pdf,b67a19b745fb2167,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Finger Picking.pdf,0.987,artist:1.00 book:1.00 path:0.94,c80600da7b9c76a0,Bob Dylan,Bob Dylan - Finger Picking,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Finger Picking.pdf,success,NO
Bob Dylan,Bob Dylan - Highway 61 Revisited,Bob Dylan\Bob Dylan - Highway 61 Revisited.pdf,5d7b8a76d1c2b0e8,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Highway 61 Revisited.pdf,0.989,artist:1.00 book:1.00 path:0.94,3a4cf59a2e2940dc,Bob Dylan,Bob Dylan - Highway 61 Revisited,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Highway 61 Revisited.pdf,success,NO
Bob Dylan,Bob Dylan - Nashville Skyline,Bob Dylan\Bob Dylan - Nashville Skyline.pdf,12cea19f5887de19,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Nashville Skyline.pdf,0.988,artist:1.00 book:1.00 path:0.94,308ce476864c14e8,Bob Dylan,Bob Dylan - Nashville Skyline,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Nashville Skyline.pdf,success,NO
Bob Dylan,Bob Dylan - Rock Score,Bob Dylan\Bob Dylan - Rock Score.pdf,7a4615934f020c0c,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Rock Score.pdf,0.986,artist:1.00 book:1.00 path:0.93,e677dd7fc5248ab9,Bob Dylan,Bob Dylan - Rock Score,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Rock Score.pdf,success,NO
Bob Dylan,Bob Dylan - Saved,Bob Dylan\Bob Dylan - Saved.pdf,f53be37c2e491891,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Saved.pdf,0.983,artist:1.00 book:1.00 path:0.92,7c14a1d45baafa86,Bob Dylan,Bob Dylan - Saved,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Saved.pdf,success,NO
Bob Dylan,Bob Dylan - Songbook,Bob Dylan\Bob Dylan - Songbook.pdf,18ae5ecc9e47f9e2,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - Songbook.pdf,0.985,artist:1.00 book:1.00 path:0.92,c3fb0816d2a1db38,Bob Dylan,Bob Dylan - Songbook,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Songbook.pdf,success,NO
Bob Dylan,Bob Dylan - The Harp Styles Of Bob Dylan _Harmonica_,Bob Dylan\Bob Dylan - The Harp Styles Of Bob Dylan _Harmonica_.pdf,50e2e45cf171d77f,s3://jsmith-input/SheetMusic/Bob Dylan/Bob Dylan - The Harp Styles Of Bob Dylan _Harmonica_.pdf,0.992,artist:1.00 book:1.00 path:0.96,487a273fe299726f,Bob Dylan,Bob Dylan - The Harp Styles of Bob Dylan [Harmonica],s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - The Harp Styles of Bob Dylan [Harmonica].pdf,success,NO
Bob Seger,Bob Seger - Greatest Hits,Bob Seger\Bob Seger - Greatest Hits.pdf,07ee52bf6473c1be,s3://jsmith-input/SheetMusic/Bob Seger/Bob Seger - Greatest Hits.pdf,0.987,artist:1.00 book:1.00 path:0.93,b72d254ea2e17f11,Bob Seger,Bob Seger - Greatest Hits,s3://jsmith-input/SheetMusic/Bob Seger/books/Bob Seger - Greatest Hits.pdf,success,NO
Bob Seger,Bob Seger - The New Best Of Bob Seger,Bob Seger\Bob Seger - The New Best Of Bob Seger.pdf,79e7405d34e37d6e,s3://jsmith-input/SheetMusic/Bob Seger/Bob Seger - The New Best Of Bob Seger.pdf,0.990,artist:1.00 book:1.00 path:0.95,ae8ad209f6399a30,Bob Seger,Bob Seger - The New Best Of Bob Seger,s3://jsmith-input/SheetMusic/Bob Seger/books/Bob Seger - The New Best Of Bob Seger.pdf,success,NO
Bon Jovi,Bon Jovi - Best Of Bon Jovi,Bon Jovi\Bon Jovi - Best Of Bon Jovi.pdf,4565f269c7b7585c,s3://jsmith-input/SheetMusic/Bon Jovi/Bon Jovi - Best Of Bon Jovi.pdf,0.987,artist:1.00 book:1.00 path:0.94,639db5e6858d5305,Bon Jovi,Bon Jovi - Best of Bon Jovi,s3://jsmith-input/SheetMusic/Bon Jovi/books/Bon Jovi - Best of Bon Jovi.pdf,success,NO
Bonnie Raitt,Bonnie Raitt - Nick Of Time _PVG Book_,Bonnie Raitt\Bonnie Raitt - Nick Of Time _PVG Book_.pdf,bc769f49413833c3,s3://jsmith-input/SheetMusic/Bonnie Raitt/Bonnie Raitt - Nick Of Time _PVG Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,e5ae548989836b9b,Bonnie Raitt,Bonnie Raitt - Nick Of Time [PVG Book],s3://jsmith-input/SheetMusic/Bonnie Raitt/books/Bonnie Raitt - Nick Of Time [PVG Book].pdf,success,NO
Bonnie Raitt,Bonnie Raitt - Road Tested _PVG Book_,Bonnie Raitt\Bonnie Raitt - Road Tested _PVG Book_.pdf,bf84cc264313f079,s3://jsmith-input/SheetMusic/Bonnie Raitt/Bonnie Raitt - Road Tested _PVG Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,f3b5e834001b20e0,Bonnie Raitt,Bonnie Raitt - Road Tested [PVG Book],s3://jsmith-input/SheetMusic/Bonnie Raitt/books/Bonnie Raitt - Road Tested [PVG Book].pdf,success,NO
Bonnie Tyler,Bonnie Tyler - Hot Songs,Bonnie Tyler\Bonnie Tyler - Hot Songs.pdf,9ac80ddc1f91687f,s3://jsmith-input/SheetMusic/Bonnie Tyler/Bonnie Tyler - Hot Songs.pdf,0.987,artist:1.00 book:1.00 path:0.94,59b588abe6f346b6,Bonnie Tyler,Bonnie Tyler - Hot Songs,s3://jsmith-input/SheetMusic/Bonnie Tyler/books/Bonnie Tyler - Hot Songs.pdf,success,NO
Bread,Bread - Best Of Bread,Bread\Bread - Best Of Bread.pdf,94cb825e4b1035b5,s3://jsmith-input/SheetMusic/Bread/Bread - Best Of Bread.pdf,0.983,artist:1.00 book:1.00 path:0.92,7500b5ca338d0af1,Bread,Bread - Best of Bread,s3://jsmith-input/SheetMusic/Bread/books/Bread - Best of Bread.pdf,success,NO
Bruce Springsteen,Bruce Springsteen - Born In The USA,Bruce Springsteen\Bruce Springsteen - Born In The USA.pdf,7f7bd5bbdc733089,s3://jsmith-input/SheetMusic/Bruce Springsteen/Bruce Springsteen - Born In The USA.pdf,0.991,artist:1.00 book:1.00 path:0.95,59ed9909c0edd800,Bruce Springsteen,Bruce Springsteen - Born In The USA,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Born In The USA.pdf,success,NO
Bruce Springsteen,Bruce Springsteen - Born To Run,Bruce Springsteen\Bruce Springsteen - Born To Run.pdf,b3a0c7e1522885f5,s3://jsmith-input/SheetMusic/Bruce Springsteen/Bruce Springsteen - Born To Run.pdf,0.990,artist:1.00 book:1.00 path:0.95,0118896785387d66,Bruce Springsteen,Bruce Springsteen - Born To Run,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Born To Run.pdf,success,NO
Bruce Springsteen,Bruce Springsteen - Greatest Hits,Bruce Springsteen\Bruce Springsteen - Greatest Hits.pdf,355e15704d02c538,s3://jsmith-input/SheetMusic/Bruce Springsteen/Bruce Springsteen - Greatest Hits.pdf,0.991,artist:1.00 book:1.00 path:0.95,d958789d950e5915,Bruce Springsteen,Bruce Springsteen - Greatest Hits,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Greatest Hits.pdf,success,NO
Bruce Springsteen,Bruce Springsteen - Lucky Town,Bruce Springsteen\Bruce Springsteen - Lucky Town.pdf,6fa4c6442bdb1e76,s3://jsmith-input/SheetMusic/Bruce Springsteen/Bruce Springsteen - Lucky Town.pdf,0.990,artist:1.00 book:1.00 path:0.95,3bb287a656f88f7f,Bruce Springsteen,Bruce Springsteen - Lucky Town,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Lucky Town.pdf,success,NO
Buddy Holly,Buddy Holly - Golden Anniversary Songbook,Buddy Holly\Buddy Holly - Golden Anniversary Songbook.pdf,714a98a4a976c3ba,s3://jsmith-input/SheetMusic/Buddy Holly/Buddy Holly - Golden Anniversary Songbook.pdf,0.991,artist:1.00 book:1.00 path:0.95,57f709c042b3404b,Buddy Holly,Buddy Holly - Golden Anniversary Songbook,s3://jsmith-input/SheetMusic/Buddy Holly/books/Buddy Holly - Golden Anniversary Songbook.pdf,success,NO
Burl Ives,Burl Ives - Song Book,Burl Ives\Burl Ives - Song Book.pdf,ad1bfdf111c22ce9,s3://jsmith-input/SheetMusic/Burl Ives/Burl Ives - Song Book.pdf,0.985,artist:1.00 book:1.00 path:0.93,6fd80e408d814706,Burl Ives,Burl Ives - Song Book,s3://jsmith-input/SheetMusic/Burl Ives/books/Burl Ives - Song Book.pdf,success,NO
Burt Bacharach,Burt Bacharach - 40 Golden Songs Of,Burt Bacharach\Burt Bacharach - 40 Golden Songs Of.pdf,7a27174742f188da,s3://jsmith-input/SheetMusic/Burt Bacharach/Burt Bacharach - 40 Golden Songs Of.pdf,0.990,artist:1.00 book:1.00 path:0.95,ed3da48923768a5a,Burt Bacharach,Burt Bacharach - 40 Golden Songs Of,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - 40 Golden Songs Of.pdf,success,NO
Burt Bacharach,Burt Bacharach - Anthology,Burt Bacharach\Burt Bacharach - Anthology.pdf,1c3ddda64d902cd8,s3://jsmith-input/SheetMusic/Burt Bacharach/Burt Bacharach - Anthology.pdf,0.989,artist:1.00 book:1.00 path:0.94,2240a6b923e9ef6b,Burt Bacharach,Burt Bacharach - Anthology,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Anthology.pdf,success,NO
Burt Bacharach,Burt Bacharach - Bacharach Collection,Burt Bacharach\Burt Bacharach - Bacharach Collection.pdf,a43e8bb45965b95d,s3://jsmith-input/SheetMusic/Burt Bacharach/Burt Bacharach - Bacharach Collection.pdf,0.991,artist:1.00 book:1.00 path:0.95,34ccd859c63c56cd,Burt Bacharach,Burt Bacharach - Bacharach Collection,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Bacharach Collection.pdf,success,NO
Carole King,Carole King - Bradleys Best Of The Best _Organ_,Carole King\Carole King - Bradleys Best Of The Best _Organ_.pdf,99d0e4ba8ba0ac72,s3://jsmith-input/SheetMusic/Carole King/Carole King - Bradleys Best Of The Best _Organ_.pdf,0.992,artist:1.00 book:1.00 path:0.96,95bc96e2e889004b,Carole King,Carole King - Bradley's Best Of The Best (Organ),s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Bradley's Best Of The Best (Organ).pdf,success,NO
Carole King,Carole King - Classics,Carole King\Carole King - Classics.pdf,d930682d73860922,s3://jsmith-input/SheetMusic/Carole King/Carole King - Classics.pdf,0.986,artist:1.00 book:1.00 path:0.93,7013cd3a7c0bb2ca,Carole King,Carole King - Classics,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Classics.pdf,success,NO
Carole King,Carole King - Classics _2_,Carole King\Carole King - Classics _2_.pdf,28cd12899670ae2e,s3://jsmith-input/SheetMusic/Carole King/Carole King - Classics _2_.pdf,0.987,artist:1.00 book:1.00 path:0.94,a13f78e8a4573711,Carole King,Carole King - Classics (2),s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Classics (2).pdf,success,NO
Carole King,Carole King - Classics _3_,Carole King\Carole King - Classics _3_.pdf,2642cbbbe529fecb,s3://jsmith-input/SheetMusic/Carole King/Carole King - Classics _3_.pdf,0.987,artist:1.00 book:1.00 path:0.94,6a1975b10de770f9,Carole King,Carole King - Classics (3),s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Classics (3).pdf,success,NO
Carole King,Carole King - Keyboard Play-Along Vol 22,Carole King\Carole King - Keyboard Play-Along Vol 22.pdf,884b2bf77262d6f7,s3://jsmith-input/SheetMusic/Carole King/Carole King - Keyboard Play-Along Vol 22.pdf,0.991,artist:1.00 book:1.00 path:0.95,90292b9d0fd305ff,Carole King,Carole King - Keyboard Play-Along Vol 22,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Keyboard Play-Along Vol 22.pdf,success,NO
Carole King,Carole King - Tapestry,Carole King\Carole King - Tapestry.pdf,039879b17935c6d9,s3://jsmith-input/SheetMusic/Carole King/Carole King - Tapestry.pdf,0.986,artist:1.00 book:1.00 path:0.93,9518734e91bae95e,Carole King,Carole King - Tapestry,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Tapestry.pdf,success,NO
Carole King,Carole King - The New Best Of Carole King,Carole King\Carole King - The New Best Of Carole King.pdf,a729565e5ab6e80d,s3://jsmith-input/SheetMusic/Carole King/Carole King - The New Best Of Carole King.pdf,0.991,artist:1.00 book:1.00 path:0.95,0b74d23b165f0e04,Carole King,Carole King - The New Best Of Carole King,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - The New Best Of Carole King.pdf,success,NO
Carole King,Carole King - Youre The Voice,Carole King\Carole King - Youre The Voice.pdf,2cfcd1ff410b7ee7,s3://jsmith-input/SheetMusic/Carole King/Carole King - Youre The Voice.pdf,0.989,artist:1.00 book:1.00 path:0.94,aac48b56b8cdf5bc,Carole King,Carole King - You're The Voice,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - You're The Voice.pdf,success,NO
Carpenters,Carpenters - Anthology,Carpenters\Carpenters - Anthology.pdf,5367b1476c1bcd29,s3://jsmith-input/SheetMusic/Carpenters/Carpenters - Anthology.pdf,0.986,artist:1.00 book:1.00 path:0.93,7d56e969770dacee,Carpenters,Carpenters - Anthology,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Anthology.pdf,success,NO
Carpenters,Carpenters - Love Songs,Carpenters\Carpenters - Love Songs.pdf,2da2f73c837de4f7,s3://jsmith-input/SheetMusic/Carpenters/Carpenters - Love Songs.pdf,0.986,artist:1.00 book:1.00 path:0.93,0c9c8f525786b94f,Carpenters,Carpenters - Love Songs,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Love Songs.pdf,success,NO
Carpenters,Carpenters - Note For Note,Carpenters\Carpenters - Note For Note.pdf,f4ab589e2ec62fa1,s3://jsmith-input/SheetMusic/Carpenters/Carpenters - Note For Note.pdf,0.987,artist:1.00 book:1.00 path:0.94,ac2615667365fe70,Carpenters,Carpenters - Note For Note,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Note For Note.pdf,success,NO
Cheap Trick,Cheap Trick - Greatest Hits _Score_,Cheap Trick\Cheap Trick - Greatest Hits _Score_.pdf,0443de4aa46385d3,s3://jsmith-input/SheetMusic/Cheap Trick/Cheap Trick - Greatest Hits _Score_.pdf,0.989,artist:1.00 book:1.00 path:0.95,ab32c72f759de735,Cheap Trick,Cheap Trick - Greatest Hits [Score],s3://jsmith-input/SheetMusic/Cheap Trick/books/Cheap Trick - Greatest Hits [Score].pdf,success,NO
Colbie Caillat,Colbie Caillat - Breakthrough _PVG Book_,Colbie Caillat\Colbie Caillat - Breakthrough _PVG Book_.pdf,6674853281023fc1,s3://jsmith-input/SheetMusic/Colbie Caillat/Colbie Caillat - Breakthrough _PVG Book_.pdf,0.991,artist:1.00 book:1.00 path:0.95,5beb810d0307d249,Colbie Caillat,Colbie Caillat - Breakthrough [PVG Book],s3://jsmith-input/SheetMusic/Colbie Caillat/books/Colbie Caillat - Breakthrough [PVG Book].pdf,success,NO
Cole Porter,Cole Porter - The Very Best Of Cole Porter,Cole Porter\Cole Porter - The Very Best Of Cole Porter.pdf,f2cd3b9e8bd9b108,s3://jsmith-input/SheetMusic/Cole Porter/Cole Porter - The Very Best Of Cole Porter.pdf,0.991,artist:1.00 book:1.00 path:0.96,d561c8d34d37b733,Cole Porter,Cole Porter - The Very Best Of Cole Porter,s3://jsmith-input/SheetMusic/Cole Porter/books/Cole Porter - The Very Best Of Cole Porter.pdf,success,NO
Cream,Cream - Cream Complete,Cream\Cream - Cream Complete.pdf,4565925c00dbd902,s3://jsmith-input/SheetMusic/Cream/Cream - Cream Complete.pdf,0.984,artist:1.00 book:1.00 path:0.92,dcba89a43766fb78,Cream,Cream - Cream Complete,s3://jsmith-input/SheetMusic/Cream/books/Cream - Cream Complete.pdf,success,NO
Creedence Clearwater Revival,Creedence Clearwater Revival - 8 Pcs Book,Creedence Clearwater Revival\Creedence Clearwater Revival - 8 Pcs Book.pdf,13ce9db36ba66145,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - 8 Pcs Book.pdf,0.993,artist:1.00 book:1.00 path:0.97,1fca9fd3d03e4a53,Creedence Clearwater Revival,Creedence Clearwater Revival - 8 Pcs Book,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - 8 Pcs Book.pdf,success,NO
Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,Creedence Clearwater Revival\Creedence Clearwater Revival - Best Of.pdf,9d9019e9019d8dc7,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Best Of.pdf,0.993,artist:1.00 book:1.00 path:0.96,f9842b57e9feb8fe,Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Best Of.pdf,success,NO
Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Anthology,Creedence Clearwater Revival\Creedence Clearwater Revival - Guitar Anthology.pdf,80bc5dfa896d9088,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Guitar Anthology.pdf,0.994,artist:1.00 book:1.00 path:0.97,b3752238a2bd7bea,Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Anthology,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Guitar Anthology.pdf,success,NO
Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Tab Book,Creedence Clearwater Revival\Creedence Clearwater Revival - Guitar Tab Book.pdf,73bc67426383cec7,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Guitar Tab Book.pdf,0.994,artist:1.00 book:1.00 path:0.97,bbb087475060be4d,Creedence Clearwater Revival,Creedence Clearwater Revival - Guitar Tab Book,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Guitar Tab Book.pdf,success,NO
Creedence Clearwater Revival,Creedence Clearwater Revival - Ultimate Minus One,Creedence Clearwater Revival\Creedence Clearwater Revival - Ultimate Minus One.pdf,534e3da3d95555b9,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/Creedence Clearwater Revival - Ultimate Minus One.pdf,0.994,artist:1.00 book:1.00 path:0.97,e06f51740325bdfa,Creedence Clearwater Revival,Creedence Clearwater Revival - Ultimate Minus One,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Ultimate Minus One.pdf,success,NO
Crosby Stills and Nash,Crosby Stills Nash And Young - Deja Vu _PVG Book_,Crosby Stills and Nash\Crosby Stills Nash And Young - Deja Vu _PVG Book_.pdf,6286808c97e9b674,s3://jsmith-input/SheetMusic/Crosby Stills and Nash/Crosby Stills Nash And Young - Deja Vu _PVG Book_.pdf,0.964,artist:1.00 book:0.95 path:0.94,e8e8758626f07155,Crosby Stills and Nash,Crosby Stills Nash & Young - Deja Vu [PVG Book],s3://jsmith-input/SheetMusic/Crosby Stills and Nash/books/Crosby Stills Nash & Young - Deja Vu [PVG Book].pdf,success,NO
