artist,preferred_book,other_book,filename,source_path,target_path,reason,size,size_other,size_preferred,size_diff
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Keep Each Other Warm.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Keep Each Other Warm.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Keep Each Other Warm.pdf,unique_in_other,671926,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Lay Me Down.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Lay Me Down.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Lay Me Down.pdf,unique_in_other,765002,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Looks Like We Made It.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Looks Like We Made It.pdf,Barry Manilow/Barry Manilow - Anthology/Songs/Barry Manilow - Looks Like We Made It.pdf,smaller_in_other,,380827,2499947,2119120
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Man Wanted.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Man Wanted.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Man Wanted.pdf,unique_in_other,495944,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Mandy.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Mandy.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Mandy.pdf,unique_in_other,458355,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Memory.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Memory.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Memory.pdf,unique_in_other,518160,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - New York City Rhythm.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - New York City Rhythm.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - New York City Rhythm.pdf,unique_in_other,1119882,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - No Other Love.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - No Other Love.pdf,Barry Manilow/Barry Manilow - Anthology/Songs/Barry Manilow - No Other Love.pdf,smaller_in_other,,492265,4150807,3658542
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - One Voice.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - One Voice.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - One Voice.pdf,unique_in_other,533069,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Paradise Café.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Paradise Café.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Paradise Café.pdf,unique_in_other,445271,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Please Don't Be Scared.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Please Don't Be Scared.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Please Don't Be Scared.pdf,unique_in_other,972843,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Ready To Take A Chance Again.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Ready To Take A Chance Again.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Ready To Take A Chance Again.pdf,unique_in_other,916099,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Ships.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Ships.pdf,Barry Manilow/Barry Manilow - Anthology/Songs/Barry Manilow - Ships.pdf,smaller_in_other,,423616,1408321,984705
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Singin' With The Big Bands.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Singin' With The Big Bands.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Singin' With The Big Bands.pdf,unique_in_other,527912,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Some Kind Of Friend.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Some Kind Of Friend.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Some Kind Of Friend.pdf,unique_in_other,1014779,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Somewhere Down The Road.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Somewhere Down The Road.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Somewhere Down The Road.pdf,unique_in_other,932123,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Somewhere In The Night.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Somewhere In The Night.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Somewhere In The Night.pdf,unique_in_other,624472,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Soon.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Soon.pdf,Barry Manilow/Barry Manilow - Anthology/Songs/Barry Manilow - Soon.pdf,smaller_in_other,,829535,1357156,527621
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Sweet Heaven (i'm In Love Again).pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Sweet Heaven (i'm In Love Again).pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Sweet Heaven (i'm In Love Again).pdf,unique_in_other,760546,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Sweet Life.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Sweet Life.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Sweet Life.pdf,unique_in_other,926191,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - The Old Songs.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - The Old Songs.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - The Old Songs.pdf,unique_in_other,749457,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - This One's For You.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - This One's For You.pdf,Barry Manilow/Barry Manilow - Anthology/Songs/Barry Manilow - This One's For You.pdf,smaller_in_other,,488253,870740,382487
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Tryin' To Get The Feeling Again.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Tryin' To Get The Feeling Again.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Tryin' To Get The Feeling Again.pdf,unique_in_other,499072,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Weekend In New England.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Weekend In New England.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - Weekend In New England.pdf,unique_in_other,957773,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - When I Wanted You.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - When I Wanted You.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - When I Wanted You.pdf,unique_in_other,984996,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - When October Goes.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - When October Goes.pdf,Barry Manilow/Barry Manilow - Anthology/Songs/Barry Manilow - When October Goes.pdf,smaller_in_other,,1307790,1803442,495652
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - When The Meadow Was Bloomin'.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - When The Meadow Was Bloomin'.pdf,Barry Manilow/Barry Manilow - Anthology/Barry Manilow - When The Meadow Was Bloomin'.pdf,unique_in_other,385959,,,
Barry Manilow,Barry Manilow - Anthology,Anthology,Barry Manilow - Who Needs To Dream.pdf,Barry Manilow/Anthology/Songs/Barry Manilow - Who Needs To Dream.pdf,Barry Manilow/Barry Manilow - Anthology/Songs/Barry Manilow - Who Needs To Dream.pdf,smaller_in_other,,1030389,3737324,2706935
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],Amanda Mcbroom - Anyone Can Do The Heartbreak.pdf,Barry Manilow/Barry Manilow [pvg Book]/Songs/Amanda Mcbroom - Anyone Can Do The Heartbreak.pdf,Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Amanda Mcbroom - Anyone Can Do The Heartbreak.pdf,unique_in_other,451907,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],Andrew Hill And Peter Sinfield - Keep Each Other Warm.pdf,Barry Manilow/Barry Manilow [pvg Book]/Songs/Andrew Hill And Peter Sinfield - Keep Each Other Warm.pdf,Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Andrew Hill And Peter Sinfield - Keep Each Other Warm.pdf,unique_in_other,445172,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],"Claude Demetrius, Richard Kerr - In Another World.pdf","Barry Manilow/Barry Manilow [pvg Book]/Songs/Claude Demetrius, Richard Kerr - In Another World.pdf","Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Claude Demetrius, Richard Kerr - In Another World.pdf",unique_in_other,311703,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],Jimmy Webb - Once And For All.pdf,Barry Manilow/Barry Manilow [pvg Book]/Songs/Jimmy Webb - Once And For All.pdf,Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Jimmy Webb - Once And For All.pdf,unique_in_other,333652,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],Mindy Sterling - Please Don't Be Scared.pdf,Barry Manilow/Barry Manilow [pvg Book]/Songs/Mindy Sterling - Please Don't Be Scared.pdf,Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Mindy Sterling - Please Don't Be Scared.pdf,unique_in_other,479110,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],Sandy Linzer And Irwin Levine - My Moonlight Memories Of You.pdf,Barry Manilow/Barry Manilow [pvg Book]/Songs/Sandy Linzer And Irwin Levine - My Moonlight Memories Of You.pdf,Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Sandy Linzer And Irwin Levine - My Moonlight Memories Of You.pdf,unique_in_other,378348,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],"The Song Is Credited To Barry Hassilcold, Michael Massee And John Bettis, But There Is No Explicit Artist Name Given On This Sheet Music Excerpt - You're My Only Girl (jenny).pdf","Barry Manilow/Barry Manilow [pvg Book]/Songs/The Song Is Credited To Barry Hassilcold, Michael Massee And John Bettis, But There Is No Explicit Artist Name Given On This Sheet Music Excerpt - You're My Only Girl (jenny).pdf","Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/The Song Is Credited To Barry Hassilcold, Michael Massee And John Bettis, But There Is No Explicit Artist Name Given On This Sheet Music Excerpt - You're My Only Girl (jenny).pdf",unique_in_other,335593,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],"Unknown Artist - One That Got Away, The.pdf","Barry Manilow/Barry Manilow [pvg Book]/Songs/Unknown Artist - One That Got Away, The.pdf","Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Unknown Artist - One That Got Away, The.pdf",unique_in_other,312562,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],Unknown Artist - Some Good Things Never Last.pdf,Barry Manilow/Barry Manilow [pvg Book]/Songs/Unknown Artist - Some Good Things Never Last.pdf,Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Unknown Artist - Some Good Things Never Last.pdf,unique_in_other,322224,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],"Will Jennings, Richard Kerr - When The Good Times Come Again.pdf","Barry Manilow/Barry Manilow [pvg Book]/Songs/Will Jennings, Richard Kerr - When The Good Times Come Again.pdf","Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Will Jennings, Richard Kerr - When The Good Times Come Again.pdf",unique_in_other,329405,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],"Words By Adrienne Anderson, Music By Barry Manilow - You Begin Again.pdf","Barry Manilow/Barry Manilow [pvg Book]/Songs/Words By Adrienne Anderson, Music By Barry Manilow - You Begin Again.pdf","Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Words By Adrienne Anderson, Music By Barry Manilow - You Begin Again.pdf",unique_in_other,336462,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],"Words By Bruce Sussman And Jack Feldman, Music By Barry Manilow - Little Travelling Music, Please, A.pdf","Barry Manilow/Barry Manilow [pvg Book]/Songs/Words By Bruce Sussman And Jack Feldman, Music By Barry Manilow - Little Travelling Music, Please, A.pdf","Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Words By Bruce Sussman And Jack Feldman, Music By Barry Manilow - Little Travelling Music, Please, A.pdf",unique_in_other,483024,,,
Barry Manilow,Barry Manilow - Barry Manilow [pvg Book],Barry Manilow [pvg Book],"Words By Enoch Anderson, Music By Barry Manilow - Dirt Cheap.pdf","Barry Manilow/Barry Manilow [pvg Book]/Songs/Words By Enoch Anderson, Music By Barry Manilow - Dirt Cheap.pdf","Barry Manilow/Barry Manilow - Barry Manilow [pvg Book]/Words By Enoch Anderson, Music By Barry Manilow - Dirt Cheap.pdf",unique_in_other,454442,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,(words & Music By John Lennon & Paul Mccartney) - Baby's In Black.pdf,Beatles/100 Hits For All Keyboards/Songs/(words & Music By John Lennon & Paul Mccartney) - Baby's In Black.pdf,Beatles/Beatles - 100 Hits For All Keyboards/(words & Music By John Lennon & Paul Mccartney) - Baby's In Black.pdf,unique_in_other,38347,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - All My Loving.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - All My Loving.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - All My Loving.pdf,unique_in_other,21202,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - And I Love Her.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - And I Love Her.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - And I Love Her.pdf,unique_in_other,179023,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - And Your Bird Can Sing.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - And Your Bird Can Sing.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - And Your Bird Can Sing.pdf,unique_in_other,57002,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - Any Time At All.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - Any Time At All.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - Any Time At All.pdf,unique_in_other,37857,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - Baby You're A Rich Man.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - Baby You're A Rich Man.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - Baby You're A Rich Man.pdf,unique_in_other,32851,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - Because.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - Because.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - Because.pdf,unique_in_other,34348,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - Can't Buy Me Love.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - Can't Buy Me Love.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - Can't Buy Me Love.pdf,unique_in_other,42419,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - Girl.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - Girl.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - Girl.pdf,unique_in_other,40746,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - Got To Get You Into My Life.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - Got To Get You Into My Life.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - Got To Get You Into My Life.pdf,unique_in_other,31430,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - I Am The Walrus.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - I Am The Walrus.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - I Am The Walrus.pdf,unique_in_other,52700,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - I Saw Her Standing There.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - I Saw Her Standing There.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - I Saw Her Standing There.pdf,unique_in_other,38220,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - I Should Have Known Better.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - I Should Have Known Better.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - I Should Have Known Better.pdf,unique_in_other,41656,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - I'll Follow The Sun.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - I'll Follow The Sun.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - I'll Follow The Sun.pdf,unique_in_other,25456,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,John Lennon & Paul Mccartney - I'm Down.pdf,Beatles/100 Hits For All Keyboards/Songs/John Lennon & Paul Mccartney - I'm Down.pdf,Beatles/Beatles - 100 Hits For All Keyboards/John Lennon & Paul Mccartney - I'm Down.pdf,unique_in_other,2114057,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,"John Lennon, Paul Mccartney - All You Need Is Love.pdf","Beatles/100 Hits For All Keyboards/Songs/John Lennon, Paul Mccartney - All You Need Is Love.pdf","Beatles/Beatles - 100 Hits For All Keyboards/John Lennon, Paul Mccartney - All You Need Is Love.pdf",unique_in_other,69739,,,
Beatles,Beatles - 100 Hits For All Keyboards,100 Hits For All Keyboards,Paul Mccartney - Every Little Thing.pdf,Beatles/100 Hits For All Keyboards/Songs/Paul Mccartney - Every Little Thing.pdf,Beatles/Beatles - 100 Hits For All Keyboards/Paul Mccartney - Every Little Thing.pdf,unique_in_other,33613,,,
