"Artist","ProcessedFolder","SongCount","HasSourceBook","SourceBookName","ProcessedPath"
"Various Artists","50 Platinum Country Hits","50","True","Various Artists - 50 Platinum Country Hits","C:\Work\AWSMusic\ProcessedSongs\Various Artists\50 Platinum Country Hits"
"Various Artists","50's And 60's","1","True","Various Artists - 50's and 60's","C:\Work\AWSMusic\ProcessedSongs\Various Artists\50's And 60's"
"Various Artists","557 Standards (sheet Music - Piano)(2)","345","True","Various Artists - 557 Standards (Sheet Music - Piano)(2)","C:\Work\AWSMusic\ProcessedSongs\Various Artists\557 Standards (sheet Music - Piano)(2)"
"Various Artists","62 Stars 62 Hits [60's Compilation]","55","True","Various Artists - 62 Stars 62 Hits [60's Compilation]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\62 Stars 62 Hits [60's Compilation]"
"Various Artists","70's Collection - (57pp)","1","True","Various Artists - 70's Collection -   (57pp)","C:\Work\AWSMusic\ProcessedSongs\Various Artists\70's Collection - (57pp)"
"Various Artists","70's Hits [easy Piano]","20","True","Various Artists - 70's Hits [Easy Piano]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\70's Hits [easy Piano]"
"Various Artists","Adult Contemporary Hits Of The Nineties","30","True","Various Artists - Adult Contemporary Hits Of The Nineties","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Adult Contemporary Hits Of The Nineties"
"Various Artists","All Time Best Collection Vol 3","18","True","Various Artists - All Time Best Collection Vol 3","C:\Work\AWSMusic\ProcessedSongs\Various Artists\All Time Best Collection Vol 3"
"Various Artists","Best In Country Sheet Music","26","True","Various Artists - Best in Country Sheet Music","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Best In Country Sheet Music"
"Various Artists","Best Of 80s Rock [pvg]","29","True","Various Artists - Best Of 80s Rock [PVG]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Of 80s Rock [pvg]"
"Various Artists","Best Of The 70s & 80s [solo Piano]","17","True","Various Artists - Best Of The 70s & 80s [Solo Piano]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Of The 70s & 80s [solo Piano]"
"Various Artists","Best Rock Songs 2000-2005","18","True","Various Artists - Best Rock Songs 2000-2005","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Best Rock Songs 2000-2005"
"Various Artists","Biggest Pop Hits 1996-1997","26","True","Various Artists - Biggest Pop Hits 1996-1997","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Biggest Pop Hits 1996-1997"
"Various Artists","Chart Hits 01-02","1","True","Various Artists - Chart Hits 01-02","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 01-02"
"Various Artists","Chart Hits 04-05","19","True","Various Artists - Chart Hits 04-05","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 04-05"
"Various Artists","Chart Hits 98-99","26","True","Various Artists - Chart Hits 98-99","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Chart Hits 98-99"
"Various Artists","Classic Rock - 73 Songs","73","True","Various Artists - Classic Rock - 73 songs","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Classic Rock - 73 Songs"
"Various Artists","Collection Of Country Music","72","True","Various Artists - Collection Of Country Music","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Collection Of Country Music"
"Various Artists","Complete Piano Player Easy Blues (22 Songs)","21","True","Various Artists - Complete Piano Player Easy Blues (22 songs)","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Complete Piano Player Easy Blues (22 Songs)"
"Various Artists","Country Classics [pvg]","49","True","Various Artists - Country Classics [PVG]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Country Classics [pvg]"
"Various Artists","Even More Songs Of The Eighties [pvg]","39","True","Various Artists - Even More Songs Of The Eighties [PVG]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Even More Songs Of The Eighties [pvg]"
"Various Artists","Golden Era Of Rock And Roll (grab It!)","99","True","Various Artists - Golden Era of Rock and Roll (grab it!)","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Golden Era Of Rock And Roll (grab It!)"
"Various Artists","Great Bands Of The 60s [pvg Book]","25","True","Various Artists - Great Bands Of The 60s [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Bands Of The 60s [pvg Book]"
"Various Artists","Great Bands Of The 70s","21","False","","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Bands Of The 70s"
"Various Artists","Great Bands Of The 70s [pvg Book]","20","True","Various Artists - Great Bands Of The 70s [PVG Book]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Bands Of The 70s [pvg Book]"
"Various Artists","Great Big Book Of Children's Songs","73","True","Various Artists - Great Big Book of Children's Songs","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Big Book Of Children's Songs"
"Various Artists","Great Country Collection","14","True","Various Artists - Great Country Collection","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Country Collection"
"Various Artists","Great Songs Of The 70s [guitar Tab]","30","True","Various Artists - Great Songs Of The 70s [Guitar Tab]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Great Songs Of The 70s [guitar Tab]"
"Various Artists","Greatest Hits Of 2004-2005","59","True","Various Artists - Greatest Hits Of 2004-2005","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Hits Of 2004-2005"
"Various Artists","Greatest Love Songs Of 80s","25","True","Various Artists - Greatest Love Songs Of 80s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of 80s"
"Various Artists","Greatest Love Songs Of The 60s","25","True","Various Artists - Greatest Love Songs Of The 60s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 60s"
"Various Artists","Greatest Love Songs Of The 70s","26","True","Various Artists - Greatest Love Songs Of The 70s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 70s"
"Various Artists","Greatest Love Songs Of The 80s","25","True","Various Artists - Greatest Love Songs Of The 80s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 80s"
"Various Artists","Heavy Metal Vol. Iii","13","True","Various Artists - Heavy Metal Vol. III","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Heavy Metal Vol. Iii"
"Various Artists","Heavy Rock Hits Of The 80s [pvg]","20","True","Various Artists - Heavy Rock Hits Of The 80s [PVG]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Heavy Rock Hits Of The 80s [pvg]"
"Various Artists","History Of Rock - Late 80s","43","True","Various Artists - History Of Rock - Late 80s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\History Of Rock - Late 80s"
"Various Artists","More Songs Of The Eighties [pvg]","42","True","Various Artists - More Songs Of The Eighties [PVG]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\More Songs Of The Eighties [pvg]"
"Various Artists","Music For The Millenium - The Seventies","17","True","Various Artists - Music For The Millenium - The Seventies","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Music For The Millenium - The Seventies"
"Various Artists","Music For The Millennium The Seventies","17","True","Various Artists - Music For The Millennium The Seventies","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Music For The Millennium The Seventies"
"Various Artists","Oldies But Goodies","40","True","Various Artists - Oldies But Goodies","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Oldies But Goodies"
"Various Artists","Popular Piano Solos","11","True","Various Artists - Popular Piano Solos","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Popular Piano Solos"
"Various Artists","Songs Of The 60s [pvg]","60","True","Various Artists - Songs Of The 60s [PVG]","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Songs Of The 60s [pvg]"
"Various Artists","The 1980s","30","True","Various Artists - The 1980s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\The 1980s"
"Various Artists","The 60s And 70s Rock Score","9","True","Various Artists - The 60s and 70s Rock Score","C:\Work\AWSMusic\ProcessedSongs\Various Artists\The 60s And 70s Rock Score"
"Various Artists","The Best Children's Songs Ever (easy Piano)","103","True","Various Artists - The Best Children's Songs Ever (Easy Piano)","C:\Work\AWSMusic\ProcessedSongs\Various Artists\The Best Children's Songs Ever (easy Piano)"
"Various Artists","The Decade Series - The 1980s","30","True","Various Artists - The Decade Series - The 1980s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\The Decade Series - The 1980s"
"Various Artists","The Greatest Love Songs Of The 80s","25","True","Various Artists - The Greatest Love Songs of the 80s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\The Greatest Love Songs Of The 80s"
"Various Artists","Ultimate 100 Pop Hits Of The 90s","101","True","Various Artists - Ultimate 100 Pop Hits Of The 90s","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Ultimate 100 Pop Hits Of The 90s"
"Various Artists","Ultimate Pop Sheet Music Collection 2000","84","True","Various Artists - Ultimate Pop Sheet Music Collection 2000","C:\Work\AWSMusic\ProcessedSongs\Various Artists\Ultimate Pop Sheet Music Collection 2000"
"Vince Guaraldi","Peanuts Songbook","28","True","Vince Guaraldi - Peanuts Songbook","C:\Work\AWSMusic\ProcessedSongs\Vince Guaraldi\Peanuts Songbook"
"Vince Guaraldi","The Vince Guaraldi Collection","9","True","Vince Guaraldi - The Vince Guaraldi Collection","C:\Work\AWSMusic\ProcessedSongs\Vince Guaraldi\The Vince Guaraldi Collection"
"Whitney Houston","The Best Of","10","True","Whitney Houston - The Best Of","C:\Work\AWSMusic\ProcessedSongs\Whitney Houston\The Best Of"
"Who","Who Anthology","44","True","Who - Who Anthology","C:\Work\AWSMusic\ProcessedSongs\Who\Who Anthology"
"Who","Who Anthology-(0001)","1","True","Who - Who Anthology-(0001)","C:\Work\AWSMusic\ProcessedSongs\Who\Who Anthology-(0001)"
"Yes","Complete Deluxe Edition","29","True","Yes - Complete Deluxe Edition","C:\Work\AWSMusic\ProcessedSongs\Yes\Complete Deluxe Edition"
"Zz Top","Greatest Hits","21","False","","C:\Work\AWSMusic\ProcessedSongs\Zz Top\Greatest Hits"
"Zz Top","Greatest Hits (2)","21","False","","C:\Work\AWSMusic\ProcessedSongs\Zz Top\Greatest Hits (2)"
