action,book_id,old_source_uri,new_source_uri,old_artist,new_artist,old_book_name,new_book_name,old_status,new_status,match_score,uri_changed,artist_changed,book_name_changed,status_changed
delete,233b01138c4d46c9,s3://jsmith-input/SheetMusic/Dire Straits/Books/Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_.pdf,,Dire Straits,,Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_,,failed,,,,,,
delete,bruce-springsteen-lucky-town,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Lucky Town.pdf,,Bruce Springsteen,,Lucky Town,,success,,,,,,
delete,07a57f61fafc0fc7,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Mamma Mia.pdf,,_Broadway Shows,,Mamma Mia,,success,,,,,,
delete,broadway-shows-various-artists-les-miserables-full-score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Les Miserables - Full Score.pdf,,_Broadway Shows,,Various Artists - Les Miserables - Full Score,,success,,,,,,
delete,queen-hit-songs,s3://jsmith-input/SheetMusic/Queen/books/Queen - Hit Songs.pdf,,Queen,,Hit Songs,,success,,,,,,
delete,889eccf48d59f6a0,s3://jsmith-input/SheetMusic/_Movie and TV/books/John Williams - Star Wars Trilogy.pdf,,_Movie and TV,,John Williams - Star Wars Trilogy,,success,,,,,,
delete,robbie-robertson-songbook-guitar-tab,s3://jsmith-input/SheetMusic/Robbie Robertson/books/Robbie Robertson - Songbook [Guitar Tab].pdf,,Robbie Robertson,,Songbook [Guitar Tab],,failed,,,,,,
delete,dbd63849f7e45ca4,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Steven Sondheim - All Sondheim Volume 2 BOOK.pdf,,_Broadway Shows,,Steven Sondheim - All Sondheim Volume 2 BOOK,,success,,,,,,
delete,billy-joel-songs-attic,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Songs in the Attic.pdf,,Billy Joel,,Songs in the Attic,,failed,,,,,,
delete,billy-joel---keyboard-book,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Keyboard Book.pdf,,Billy Joel,,Billy Joel - Keyboard Book,,success,,,,,,
delete,0e82bc0315de2397,s3://jsmith-input/books/Robbie Robertson/Robbie Robertson - Songbook [Guitar Tab].pdf,,Robbie Robertson,,Robbie Robertson - Songbook [Guitar Tab],,failed,,,,,,
delete,pink-floyd-the-wall-pvg,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - The Wall [PVG].pdf,,Pink Floyd,,The Wall [PVG],,success,,,,,,
delete,1db56544a4d4e850,s3://jsmith-input/SheetMusic/Joni Mitchell/books/Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,,Joni Mitchell,,Joni Mitchell Songbook Complete Vol1 1966-1970,,success,,,,,,
delete,various-artists-62-stars-62-hits-60-s-compilation,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 62 Stars 62 Hits [60's Compilation].pdf,,Various Artists,,62 Stars 62 Hits [60's Compilation],,success,,,,,,
delete,cc33b5d57af5a9f7,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Wrath of Khan.pdf,,_Movie and TV,,Various Artists - Star Trek - The Wrath of Khan,,success,,,,,,
delete,james-blunt-back-to-bedlam-book,s3://jsmith-input/SheetMusic/James Blunt/books/James Blunt - Back to Bedlam [Book].pdf,,James Blunt,,Back to Bedlam [Book],,success,,,,,,
delete,movie-and-tv-various-artists-piano-solos-film-music-the-costume-drama-collection,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Piano Solos Film Music - The Costume Drama Collection.pdf,,_Movie and TV,,Various Artists - Piano Solos Film Music - The Costume Drama Collection,,success,,,,,,
delete,the-band-band-stage-fright-pvg,s3://jsmith-input/SheetMusic/The Band/books/Band - Stage Fright [PVG].pdf,,The Band,,Band - Stage Fright [PVG],,success,,,,,,
delete,dire-straits-brothers-in-arms,s3://jsmith-input/SheetMusic/Dire Straits/books/Dire Straits -  Brothers In Arms.pdf,,Dire Straits,,Brothers In Arms,,success,,,,,,
delete,movie-and-tv-the-new-illustrated-treasury-of-disney,s3://jsmith-input/SheetMusic/_Movie and TV/books/The New Illustrated Treasury of Disney.pdf,,_Movie and TV,,The New Illustrated Treasury of Disney,,success,,,,,,
delete,bob-dylan-songbook,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Songbook.pdf,,Bob Dylan,,Songbook,,success,,,,,,
delete,michael-jackson-number-ones-book,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Number Ones [Book].pdf,,Michael Jackson,,Number Ones [Book],,success,,,,,,
delete,acb7acc140fb4193,s3://jsmith-input/_Broadway Shows\Books\Wicked Workshop.pdf,,_Broadway Shows,,Wicked Workshop,,failed,,,,,,
delete,billy-joel-greatest-hits-vol-i-and-ii,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Greatest Hits Vol I and II.pdf,,Billy Joel,,Greatest Hits Vol I and II,,success,,,,,,
delete,broadway-shows-various-artists-high-school-musical-score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - High School Musical [score].pdf,,_Broadway Shows,,Various Artists - High School Musical [score],,success,,,,,,
delete,fleetwood-mac-tango-in-the-night,s3://jsmith-input/SheetMusic/Fleetwood Mac/books/Fleetwood Mac - Tango In The Night.pdf,,Fleetwood Mac,,Tango In The Night,,success,,,,,,
delete,van-morrison-anthology,s3://jsmith-input/SheetMusic/Van Morrison/books/Van Morrison - Anthology.pdf,,Van Morrison,,Anthology,,success,,,,,,
delete,neil-young-decade-pvg-book,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Decade [PVG Book] .pdf,,Neil Young,,Decade [PVG Book] ,,success,,,,,,
delete,burt-bacharach-bacharach-collection,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Bacharach Collection.pdf,,Burt Bacharach,,Bacharach Collection,,success,,,,,,
delete,beatles-songbook,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Songbook.pdf,,Beatles,,Songbook,,success,,,,,,
delete,billy-joel-keyboard-book,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Keyboard Book.pdf,,Billy Joel,,Keyboard Book,,success,,,,,,
delete,beatles-live-at-the-hollywood-bowl-2,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Live At the Hollywood Bowl (2).pdf,,Beatles,,Live At the Hollywood Bowl (2),,success,,,,,,
delete,kinks-guitar-legends-tab,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Tab].pdf,,Kinks,,Guitar Legends [Tab],,success,,,,,,
delete,beatles-revolver-2,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Revolver (2).pdf,,Beatles,,Revolver (2),,success,,,,,,
delete,movie-and-tv-various-artists-frozen-let-it-go-movie-version,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Frozen - Let It Go (Movie Version).pdf,,_Movie and TV,,Various Artists - Frozen - Let It Go (Movie Version),,success,,,,,,
delete,movie-and-tv-beauty-and-the-beast-pvg,s3://jsmith-input/SheetMusic/_Movie and TV/books/Beauty and the Beast [PVG].pdf,,_Movie and TV,,Beauty and the Beast [PVG],,success,,,,,,
delete,who-who-anthology,s3://jsmith-input/SheetMusic/Who/books/Who - Who Anthology.pdf,,Who,,Who Anthology,,success,,,,,,
delete,bob-dylan-highway-61-revisited,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Highway 61 Revisited.pdf,,Bob Dylan,,Highway 61 Revisited,,success,,,,,,
delete,23ace923305867ea,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Movie Love Songs [Book].pdf,,_Movie and TV,,Various Artists - Movie Love Songs [Book],,success,,,,,,
delete,c5ba407eb56e7f5b,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Book.pdf,,_Movie and TV,,Various Artists - Film Book,,success,,,,,,
delete,avril-lavigne-the-best-damn-thing-pvg-book,s3://jsmith-input/SheetMusic/Avril Lavigne/books/Avril Lavigne - The Best Damn Thing [PVG Book].pdf,,Avril Lavigne,,The Best Damn Thing [PVG Book],,success,,,,,,
delete,84c9571103fd36dc,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Anthology.pdf,,Billy Joel,,Billy Joel - Anthology,,success,,,,,,
delete,4f5f119d3e3726c1,s3://jsmith-input/books/ELO/Elton John - The Elton John Collection [Piano Solos].pdf,,ELO,,Elton John - The Elton John Collection [Piano Solos],,success,,,,,,
delete,various-artists-greatest-love-songs-of-the-70s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Love Songs Of The 70s.pdf,,Various Artists,,Greatest Love Songs Of The 70s,,success,,,,,,
delete,pink-floyd-anthology-p110-175,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology - p110-175.pdf,,Pink Floyd,,Anthology - p110-175,,success,,,,,,
delete,jimmy-buffet-jimmy-buffett-fruitcakes-pvg-book,s3://jsmith-input/SheetMusic/Jimmy Buffet/books/Jimmy Buffett - Fruitcakes [PVG Book].pdf,,Jimmy Buffet,,Jimmy Buffett - Fruitcakes [PVG Book],,success,,,,,,
delete,broadway-shows-various-artists-avenue-q-full-score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Avenue Q - Full Score.pdf,,_Broadway Shows,,Various Artists - Avenue Q - Full Score,,success,,,,,,
delete,9a885a8438802380,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - High School Musical 1.pdf,,_Movie and TV,,Various Artists - High School Musical 1,,success,,,,,,
delete,various-artists-greatest-hits-of-2004-2005,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Hits Of 2004-2005.pdf,,Various Artists,,Greatest Hits Of 2004-2005,,success,,,,,,
delete,ba36c4abe232694d,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Phantom of Opera [SATB].pdf,,_Broadway Shows,,Various Artists - Phantom of Opera [SATB],,success,,,,,,
delete,movie-and-tv-various-artists-star-trek-generations,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Generations.pdf,,_Movie and TV,,Various Artists - Star Trek - Generations,,success,,,,,,
delete,duran-duran-best-of-score,s3://jsmith-input/SheetMusic/Duran Duran/books/Duran Duran - Best Of [Score].pdf,,Duran Duran,,Best Of [Score],,success,,,,,,
delete,fe228409b9358f15,s3://jsmith-input/_Broadway Shows\Books\Various Artists - High School Musical 1 [Libretto].pdf,,_Broadway Shows,,Various Artists - High School Musical 1 [Libretto],,failed,,,,,,
delete,a47e4116fae24879,s3://jsmith-input/books/Elvis Presley/Elvis Presley - The Compleat [PVG Book].pdf,,Elvis Presley,,Elvis Presley - The Compleat [PVG Book],,failed,,,,,,
delete,pink-floyd-anthology-book,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology (book).pdf,,Pink Floyd,,Anthology (book),,success,,,,,,
delete,08d92ded3eef6bb4,s3://jsmith-input/Robbie Robertson\books\Robbie Robertson - Songbook [Guitar Tab].pdf,,Robbie Robertson,,Robbie Robertson - Songbook [Guitar Tab],,failed,,,,,,
delete,movie-and-tv-various-artists-film-music-for-solo-piano-2,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Music for Solo Piano (2).pdf,,_Movie and TV,,Various Artists - Film Music for Solo Piano (2),,success,,,,,,
delete,elton-john-too-low-for-zero-book,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Too Low For Zero [Book].pdf,,Elton John,,Too Low For Zero [Book],,success,,,,,,
delete,70cfe4a99b84bd42,s3://jsmith-input/books/Who/Who - Quadrophenia (PVG).pdf,,Who,,Who - Quadrophenia (PVG),,failed,,,,,,
delete,dbccd1d0652ffc2a,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Fantasies & Delusions.pdf,,Billy Joel,,Billy Joel - Fantasies & Delusions,,success,,,,,,
delete,doobie-brothers-songs,s3://jsmith-input/SheetMusic/Doobie Brothers/books/Doobie Brothers - Songs.pdf,,Doobie Brothers,,Songs,,success,,,,,,
delete,john-lennon-greatest-hits,s3://jsmith-input/SheetMusic/John Lennon/books/John Lennon - Greatest Hits.pdf,,John Lennon,,Greatest Hits,,success,,,,,,
delete,31703f87c24a9ac1,s3://jsmith-input/books/REO Speedwagon/REO Speedwagon - Life As We Know It.pdf,,REO Speedwagon,,REO Speedwagon - Life As We Know It,,success,,,,,,
delete,788ec5ec99485d65,s3://jsmith-input/books/John Denver/John Denver - Back Home Again.pdf,,John Denver,,John Denver - Back Home Again,,failed,,,,,,
delete,various-artists-country-classics-pvg,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Country Classics [PVG].pdf,,Various Artists,,Country Classics [PVG],,success,,,,,,
delete,fb4e3f69949540a5,s3://jsmith-input/SheetMusic/_Broadway Shows/Books/Various Artists - Little Shop Of Horrors Script.pdf,,_Broadway Shows,,Various Artists - Little Shop Of Horrors Script,,failed,,,,,,
delete,scott-joplin-the-best-of,s3://jsmith-input/SheetMusic/Scott Joplin/books/Scott Joplin - The Best Of.pdf,,Scott Joplin,,The Best Of,,success,,,,,,
delete,paul-mccartney-all-the-best,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - All The Best.pdf,,Paul McCartney,,All The Best,,success,,,,,,
delete,elo-elton-john-the-elton-john-collection-piano-solos,s3://jsmith-input/SheetMusic/ELO/books/Elton John - The Elton John Collection [Piano Solos].pdf,,ELO,,Elton John - The Elton John Collection [Piano Solos],,success,,,,,,
delete,billy-joel-52nd-street,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - 52nd Street.pdf,,Billy Joel,,52nd Street,,success,,,,,,
delete,kelly-clarkson-breakaway-book,s3://jsmith-input/SheetMusic/Kelly Clarkson/books/Kelly Clarkson - Breakaway (Book).pdf,,Kelly Clarkson,,Breakaway (Book),,success,,,,,,
delete,4b114d99a5a55f72,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Eddie and  the Cruisers.pdf,,_Movie and TV,,Various Artists - Eddie and  the Cruisers,,success,,,,,,
delete,eric-clapton-derek-and-the-dominos-book,s3://jsmith-input/SheetMusic/Eric Clapton/books/Eric Clapton - Derek and the Dominos [Book].pdf,,Eric Clapton,,Derek and the Dominos [Book],,success,,,,,,
delete,elo-out-of-the-blue-book,s3://jsmith-input/SheetMusic/ELO/books/ELO - Out Of The Blue [Book].pdf,,ELO,,Out Of The Blue [Book],,success,,,,,,
delete,beatles-anthology,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Anthology.pdf,,Beatles,,Anthology,,success,,,,,,
delete,elton-john-a-single-man,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - A Single Man.pdf,,Elton John,,A Single Man,,success,,,,,,
delete,broadway-shows-various-artists-seussical-pv-score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Seussical [PV Score].pdf,,_Broadway Shows,,Various Artists - Seussical [PV Score],,success,,,,,,
delete,elton-john-the-very-best-of,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - The Very Best Of.pdf,,Elton John,,The Very Best Of,,success,,,,,,
delete,billy-joel-glass-houses,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Glass Houses.pdf,,Billy Joel,,Glass Houses,,success,,,,,,
delete,movie-and-tv-various-artists-film-music-for-solo-piano,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Music For Solo Piano.pdf,,_Movie and TV,,Various Artists - Film Music For Solo Piano,,success,,,,,,
delete,8b8d83517d9a4b72,s3://jsmith-input/SheetMusic/_Movie and TV/Others/Books/Various Artists - Complete TV And Film.pdf,,_Movie and TV,,Various Artists - Complete TV And Film,,failed,,,,,,
delete,genesis-invisible-touch-book,s3://jsmith-input/SheetMusic/Genesis/books/Genesis - Invisible Touch [Book].pdf,,Genesis,,Invisible Touch [Book],,success,,,,,,
delete,john-denver-i-want-to-live-pvg-book,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - I Want To Live [PVG Book].pdf,,John Denver,,I Want To Live [PVG Book],,success,,,,,,
delete,movie-and-tv-various-artists-star-trek-enterprise,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Enterprise.pdf,,_Movie and TV,,Various Artists - Star Trek - Enterprise,,success,,,,,,
delete,michael-jackson-great-songs-of-pvg,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Great Songs Of [PVG].pdf,,Michael Jackson,,Great Songs Of [PVG],,success,,,,,,
delete,f09393b2f972a1e7,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Legally Blonde - score.pdf,,_Broadway Shows,,Various Artists - Legally Blonde - score,,success,,,,,,
delete,beatles-essential-songs,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Essential Songs.pdf,,Beatles,,Essential Songs,,success,,,,,,
delete,various-artists-popular-piano-solos,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Popular Piano Solos.pdf,,Various Artists,,Popular Piano Solos,,success,,,,,,
delete,movie-and-tv-various-artists-star-trek-piano-solo,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek (Piano Solo).pdf,,_Movie and TV,,Various Artists - Star Trek (Piano Solo),,success,,,,,,
delete,carpenters-love-songs,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Love Songs.pdf,,Carpenters,,Love Songs,,success,,,,,,
delete,ab4b2c207439c714,s3://jsmith-input/SheetMusic/_Movie and TV/books/John Williams - Greatest Hits.pdf,,_Movie and TV,,John Williams - Greatest Hits,,success,,,,,,
delete,broadway-shows-a-treasury-of-gilbert-sullivan-part-1,s3://jsmith-input/SheetMusic/_Broadway Shows/books/A Treasury of Gilbert & Sullivan Part 1.pdf,,_Broadway Shows,,A Treasury of Gilbert & Sullivan Part 1,,success,,,,,,
delete,creedence-clearwater-revival-guitar-tab-book,s3://jsmith-input/SheetMusic/Creedence Clearwater Revival/books/Creedence Clearwater Revival - Guitar Tab Book.pdf,,Creedence Clearwater Revival,,Guitar Tab Book,,success,,,,,,
delete,3ef4749c8420866f,s3://jsmith-input/SheetMusic/Grand Funk Railroad/books/Grand Funk - Closer To Home [PVG Book].pdf,,Grand Funk Railroad,,Grand Funk - Closer To Home [PVG Book],,success,,,,,,
delete,billy-joel---glass-houses,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Glass Houses.pdf,,Billy Joel,,Billy Joel - Glass Houses,,success,,,,,,
delete,the-band-rock-of-ages-pvg-book,s3://jsmith-input/SheetMusic/The Band/books/The Band - Rock Of Ages [PVG Book].pdf,,The Band,,Rock Of Ages [PVG Book],,success,,,,,,
delete,crowded-house-the-very-best-of-pvg-book,s3://jsmith-input/SheetMusic/Crowded House/books/Crowded House - The Very Best Of [PVG Book].pdf,,Crowded House,,The Very Best Of [PVG Book],,success,,,,,,
delete,movie-and-tv-various-artists-wizard-of-oz-book,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Wizard Of Oz [Book].pdf,,_Movie and TV,,Various Artists - Wizard Of Oz [Book],,success,,,,,,
delete,elton-john-sleeping-with-the-past,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Sleeping With The Past.pdf,,Elton John,,Sleeping With The Past,,success,,,,,,
delete,the-band-the-band-and-music-from-big-pink,s3://jsmith-input/SheetMusic/The Band/books/The Band - The Band  and Music From Big Pink.pdf,,The Band,,The Band  and Music From Big Pink,,success,,,,,,
delete,f6ddaca658d973ce,s3://jsmith-input/books/Eric Clapton/Eric Clapton - The Cream of Clapton.pdf,,Eric Clapton,,Eric Clapton - The Cream of Clapton,,failed,,,,,,
delete,beatles-anthology-3-page-80-111,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Anthology 3 (page 80 - 111).pdf,,Beatles,,Anthology 3 (page 80 - 111),,success,,,,,,
delete,james-taylor-guitar-songbook,s3://jsmith-input/SheetMusic/James Taylor/books/James Taylor - Guitar Songbook.pdf,,James Taylor,,Guitar Songbook,,success,,,,,,
delete,reo-speedwagon-hi-infidelity,s3://jsmith-input/SheetMusic/REO Speedwagon/books/REO Speedwagon - Hi Infidelity.pdf,,REO Speedwagon,,Hi Infidelity,,success,,,,,,
delete,f29bc052b2011580,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Les Miserables - Piano-Conductor.pdf,,_Broadway Shows,,Various Artists - Les Miserables - Piano-Conductor,,success,,,,,,
