Status,Match_Score,PDF_Artist,PDF_Book,PDF_Path,Folder_Artist,Folder_Book,Folder_Path,PDF_Exists,Folder_Exists
MATCHED,87.37%,Various Artists,Various Artists - Greatest Love Songs Of The 70s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 70s.pdf,Various Artists,Greatest Love Songs Of The 70s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 70s,YES,YES
MATCHED,88.00%,Various Artists,Various Artists - Greatest Love Songs Of The 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Greatest Love Songs Of The 80s.pdf,Various Artists,The Greatest Love Songs Of The 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The Greatest Love Songs Of The 80s,YES,YES
MATCHED,82.86%,Various Artists,Various Artists - Heavy Metal Vol. III,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Heavy Metal Vol. III.pdf,Various Artists,Heavy Metal Vol. Iii,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Heavy Metal Vol. Iii,YES,YES
MATCHED,85.88%,Various Artists,Various Artists - Heavy Rock Hits Of The 80s [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Heavy Rock Hits Of The 80s [PVG].pdf,Various Artists,Heavy Rock Hits Of The 80s [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Heavy Rock Hits Of The 80s [pvg],YES,YES
MATCHED,85.00%,Various Artists,Various Artists - History Of Rock - Late 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - History Of Rock - Late 80s.pdf,Various Artists,History Of Rock - Late 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\History Of Rock - Late 80s,YES,YES
MATCHED,85.88%,Various Artists,Various Artists - More Songs Of The Eighties [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - More Songs Of The Eighties [PVG].pdf,Various Artists,More Songs Of The Eighties [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\More Songs Of The Eighties [pvg],YES,YES
MATCHED,89.33%,Various Artists,Various Artists - Music For The Millenium - The Seventies,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Music For The Millenium - The Seventies.pdf,Various Artists,Music For The Millenium - The Seventies,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Music For The Millenium - The Seventies,YES,YES
MATCHED,89.57%,Various Artists,Various Artists - Music For The Millennium The Seventies,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Music For The Millennium The Seventies.pdf,Various Artists,Music For The Millennium The Seventies,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Music For The Millennium The Seventies,YES,YES
MATCHED,81.54%,Various Artists,Various Artists - Oldies But Goodies,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Oldies But Goodies.pdf,Various Artists,Oldies But Goodies,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Oldies But Goodies,YES,YES
MATCHED,82.22%,Various Artists,Various Artists - Popular Piano Solos,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Popular Piano Solos.pdf,Various Artists,Popular Piano Solos,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Popular Piano Solos,YES,YES
MATCHED,80.00%,Various Artists,Various Artists - Songs Of The 60s [PVG],c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Songs Of The 60s [PVG].pdf,Various Artists,Songs Of The 60s [pvg],c:\Work\AWSMusic\ProcessedSongs\Various Artists\Songs Of The 60s [pvg],YES,YES
MATCHED,72.31%,Various Artists,Various Artists - The 1980s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The 1980s.pdf,Various Artists,The 1980s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The 1980s,YES,YES
MATCHED,85.88%,Various Artists,Various Artists - The 60s and 70s Rock Score,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The 60s and 70s Rock Score.pdf,Various Artists,The 60s And 70s Rock Score,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The 60s And 70s Rock Score,YES,YES
MATCHED,87.37%,Various Artists,Various Artists - The Best Children's Songs Ever (Easy Piano),c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Best Children's Songs Ever (Easy Piano).pdf,Various Artists,The Best Children's Songs Ever (easy Piano),c:\Work\AWSMusic\ProcessedSongs\Various Artists\The Best Children's Songs Ever (easy Piano),YES,YES
MATCHED,60.77%,Various Artists,Various Artists - The Decade Series - The 1980s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Decade Series - The 1980s.pdf,Various Artists,The Decade Series - The 1980s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\The Decade Series - The 1980s,YES,YES
MATCHED,85.00%,Various Artists,Various Artists - The Greatest Love Songs of the 80s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - The Greatest Love Songs of the 80s.pdf,Various Artists,Greatest Love Songs Of The 80s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Greatest Love Songs Of The 80s,YES,YES
MATCHED,88.00%,Various Artists,Various Artists - Ultimate 100 Pop Hits Of The 90s,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate 100 Pop Hits Of The 90s.pdf,Various Artists,Ultimate 100 Pop Hits Of The 90s,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Ultimate 100 Pop Hits Of The 90s,YES,YES
UNMATCHED_PDF,61.31%,Various Artists,Various Artists - Ultimate 80s Songs,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate 80s Songs.pdf,_movie And Tv,Various Artists - Ultimate Tv Showstoppers,,YES,
MATCHED,90.00%,Various Artists,Various Artists - Ultimate Pop Sheet Music Collection 2000,c:\Work\AWSMusic\SheetMusic\Various Artists\Books\Various Artists - Ultimate Pop Sheet Music Collection 2000.pdf,Various Artists,Ultimate Pop Sheet Music Collection 2000,c:\Work\AWSMusic\ProcessedSongs\Various Artists\Ultimate Pop Sheet Music Collection 2000,YES,YES
MATCHED,80.85%,Vince Guaraldi,Vince Guaraldi - Peanuts Songbook,c:\Work\AWSMusic\SheetMusic\Vince Guaraldi\Books\Vince Guaraldi - Peanuts Songbook.pdf,Vince Guaraldi,Peanuts Songbook,c:\Work\AWSMusic\ProcessedSongs\Vince Guaraldi\Peanuts Songbook,YES,YES
MATCHED,87.67%,Vince Guaraldi,Vince Guaraldi - The Vince Guaraldi Collection,c:\Work\AWSMusic\SheetMusic\Vince Guaraldi\Books\Vince Guaraldi - The Vince Guaraldi Collection.pdf,Vince Guaraldi,The Vince Guaraldi Collection,c:\Work\AWSMusic\ProcessedSongs\Vince Guaraldi\The Vince Guaraldi Collection,YES,YES
MATCHED,74.74%,Whitney Houston,Whitney Houston - The Best Of,c:\Work\AWSMusic\SheetMusic\Whitney Houston\Books\Whitney Houston - The Best Of.pdf,Whitney Houston,The Best Of,c:\Work\AWSMusic\ProcessedSongs\Whitney Houston\The Best Of,YES,YES
MATCHED,100.00%,Who,Who - Quadrophenia (PVG),c:\Work\AWSMusic\SheetMusic\Who\Books\Who - Quadrophenia (PVG).pdf,Who,Who - Quadrophenia (PVG),c:\Work\AWSMusic\ProcessedSongs\Who\Who - Quadrophenia (PVG),YES,YES
MATCHED,92.00%,Who,Who - Who Anthology,c:\Work\AWSMusic\SheetMusic\Who\Books\Who - Who Anthology.pdf,Who,Who Anthology,c:\Work\AWSMusic\ProcessedSongs\Who\Who Anthology,YES,YES
MATCHED,100.00%,Wings,Wings - Greatest Hits,c:\Work\AWSMusic\SheetMusic\Wings\Books\Wings - Greatest Hits.pdf,Wings,Wings - Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Wings\Wings - Greatest Hits,YES,YES
MATCHED,100.00%,Wings,Wings - London Town (PVG Book),c:\Work\AWSMusic\SheetMusic\Wings\Books\Wings - London Town (PVG Book).pdf,Wings,Wings - London Town (PVG Book),c:\Work\AWSMusic\ProcessedSongs\Wings\Wings - London Town (PVG Book),YES,YES
MATCHED,100.00%,Wings,Wings - Over America [PVG],c:\Work\AWSMusic\SheetMusic\Wings\Books\Wings - Over America [PVG].pdf,Wings,Wings - Over America [PVG],c:\Work\AWSMusic\ProcessedSongs\Wings\Wings - Over America [PVG],YES,YES
MATCHED,95.20%,Yes,Yes - Complete Deluxe Edition,c:\Work\AWSMusic\SheetMusic\Yes\Books\Yes - Complete Deluxe Edition.pdf,Yes,Complete Deluxe Edition,c:\Work\AWSMusic\ProcessedSongs\Yes\Complete Deluxe Edition,YES,YES
MATCHED,100.00%,ZZ Top,Greatest Hits,c:\Work\AWSMusic\SheetMusic\ZZ Top\Books\Greatest Hits.pdf,Zz Top,Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Zz Top\Greatest Hits,YES,YES
