"Artist","Book","Filename","S3Path","Size","LastModified"
"Bonnie Raitt","Bonnie Raitt - Road Tested [pvg Book]","Bonnie Raitt - Come To Me.pdf","Bonnie Raitt/Bonnie Raitt - Road Tested [pvg Book]/Songs/Bonnie Raitt - Come To Me.pdf","1008467","2026-01-26 22:59:29"
"Bonnie Raitt","Bonnie Raitt - Road Tested [pvg Book]","Bonnie Raitt - Love Letter.pdf","Bonnie Raitt/Bonnie Raitt - Road Tested [pvg Book]/Songs/Bonnie Raitt - Love Letter.pdf","792981","2026-01-26 22:59:29"
"Bonnie Raitt","Bonnie Raitt - Road Tested [pvg Book]","Bonnie Raitt - Love Speaks Up We Go On You.pdf","Bonnie Raitt/Bonnie Raitt - Road Tested [pvg Book]/Songs/Bonnie Raitt - Love Speaks Up We Go On You.pdf","4466275","2026-01-26 22:59:29"
"Bonnie Raitt","Bonnie Raitt - Road Tested [pvg Book]","Bonnie Raitt - Masters Of The Heart.pdf","Bonnie Raitt/Bonnie Raitt - Road Tested [pvg Book]/Songs/Bonnie Raitt - Masters Of The Heart.pdf","6161871","2026-01-26 22:59:29"
"Bonnie Raitt","Bonnie Raitt - Road Tested [pvg Book]","Bonnie Raitt - My Opening Farewell.pdf","Bonnie Raitt/Bonnie Raitt - Road Tested [pvg Book]/Songs/Bonnie Raitt - My Opening Farewell.pdf","1535878","2026-01-26 22:59:29"
"Bonnie Raitt","Bonnie Raitt - Road Tested [pvg Book]","Bonnie Raitt - Never Make Your Move Too Soon.pdf","Bonnie Raitt/Bonnie Raitt - Road Tested [pvg Book]/Songs/Bonnie Raitt - Never Make Your Move Too Soon.pdf","768436","2026-01-26 22:59:29"
"Bonnie Raitt","Bonnie Raitt - Road Tested [pvg Book]","Bonnie Raitt - Something To Talk About.pdf","Bonnie Raitt/Bonnie Raitt - Road Tested [pvg Book]/Songs/Bonnie Raitt - Something To Talk About.pdf","2476917","2026-01-26 22:59:29"
"Bonnie Tyler","Bonnie Tyler - Hot Songs","Bonnie Tyler - A Rockin' Good Way (to Mess Around And Fall In Love).pdf","Bonnie Tyler/Bonnie Tyler - Hot Songs/Songs/Bonnie Tyler - A Rockin' Good Way (to Mess Around And Fall In Love).pdf","1427592","2026-01-26 22:58:28"
"Bonnie Tyler","Bonnie Tyler - Hot Songs","Bonnie Tyler - Faster Than The Speed Of Night.pdf","Bonnie Tyler/Bonnie Tyler - Hot Songs/Songs/Bonnie Tyler - Faster Than The Speed Of Night.pdf","1388847","2026-01-26 22:58:28"
"Bonnie Tyler","Bonnie Tyler - Hot Songs","Bonnie Tyler - Holding Out For A Hero.pdf","Bonnie Tyler/Bonnie Tyler - Hot Songs/Songs/Bonnie Tyler - Holding Out For A Hero.pdf","2052959","2026-01-26 22:58:28"
"Bread","Bread - Best Of Bread","Bread - Hooked On You.pdf","Bread/Bread - Best Of Bread/Songs/Bread - Hooked On You.pdf","1289232","2026-01-26 22:53:56"
"Bread","Bread - Best Of Bread","Bread - It Don't Matter To Me.pdf","Bread/Bread - Best Of Bread/Songs/Bread - It Don't Matter To Me.pdf","2555008","2026-01-26 22:53:56"
"Bread","Bread - Best Of Bread","Bread - The Other Side Of Life.pdf","Bread/Bread - Best Of Bread/Songs/Bread - The Other Side Of Life.pdf","2077887","2026-01-26 22:53:56"
"Bruce Springsteen","Bruce Springsteen - Born In The Usa","Bruce Springsteen - Bobby Jean.pdf","Bruce Springsteen/Bruce Springsteen - Born In The Usa/Songs/Bruce Springsteen - Bobby Jean.pdf","5720145","2026-01-26 22:56:59"
"Bruce Springsteen","Bruce Springsteen - Born In The Usa","Bruce Springsteen - Cover Me.pdf","Bruce Springsteen/Bruce Springsteen - Born In The Usa/Songs/Bruce Springsteen - Cover Me.pdf","3284954","2026-01-26 22:56:58"
"Bruce Springsteen","Bruce Springsteen - Born In The Usa","Bruce Springsteen - My Hometown.pdf","Bruce Springsteen/Bruce Springsteen - Born In The Usa/Songs/Bruce Springsteen - My Hometown.pdf","416372","2026-01-26 22:56:59"
"Bruce Springsteen","Bruce Springsteen - Born In The Usa","Bruce Springsteen - Pink Cadillac.pdf","Bruce Springsteen/Bruce Springsteen - Born In The Usa/Songs/Bruce Springsteen - Pink Cadillac.pdf","1425504","2026-01-26 22:56:59"
"Bruce Springsteen","Bruce Springsteen - Born In The Usa","Bruce Springsteen - Working On The Highway.pdf","Bruce Springsteen/Bruce Springsteen - Born In The Usa/Songs/Bruce Springsteen - Working On The Highway.pdf","7309057","2026-01-26 22:56:59"
"Bruce Springsteen","Bruce Springsteen - Born To Run","Bruce Springsteen - Backstreets.pdf","Bruce Springsteen/Bruce Springsteen - Born To Run/Songs/Bruce Springsteen - Backstreets.pdf","4563151","2026-01-26 23:18:20"
"Bruce Springsteen","Bruce Springsteen - Born To Run","Bruce Springsteen - Jungleland.pdf","Bruce Springsteen/Bruce Springsteen - Born To Run/Songs/Bruce Springsteen - Jungleland.pdf","1270153","2026-01-26 23:18:20"
"Bruce Springsteen","Bruce Springsteen - Born To Run","Bruce Springsteen - Meeting Across The River.pdf","Bruce Springsteen/Bruce Springsteen - Born To Run/Songs/Bruce Springsteen - Meeting Across The River.pdf","3052139","2026-01-26 23:18:20"
"Bruce Springsteen","Bruce Springsteen - Born To Run","Bruce Springsteen - Night.pdf","Bruce Springsteen/Bruce Springsteen - Born To Run/Songs/Bruce Springsteen - Night.pdf","1331968","2026-01-26 23:18:20"
"Bruce Springsteen","Bruce Springsteen - Born To Run","Bruce Springsteen - She's The One.pdf","Bruce Springsteen/Bruce Springsteen - Born To Run/Songs/Bruce Springsteen - She's The One.pdf","2222589","2026-01-26 23:18:20"
"Bruce Springsteen","Bruce Springsteen - Born To Run","Bruce Springsteen - Tenth Avenue Freeze-out.pdf","Bruce Springsteen/Bruce Springsteen - Born To Run/Songs/Bruce Springsteen - Tenth Avenue Freeze-out.pdf","1075718","2026-01-26 23:18:20"
"Bruce Springsteen","Bruce Springsteen - Born To Run","Bruce Springsteen - Thunder Road.pdf","Bruce Springsteen/Bruce Springsteen - Born To Run/Songs/Bruce Springsteen - Thunder Road.pdf","1708736","2026-01-26 23:18:20"
"Bruce Springsteen","Bruce Springsteen - Lucky Town","Bruce Springsteen - If I Should Fall Behind.pdf","Bruce Springsteen/Bruce Springsteen - Lucky Town/Songs/Bruce Springsteen - If I Should Fall Behind.pdf","1303933","2026-01-26 23:15:18"
"Bruce Springsteen","Bruce Springsteen - Lucky Town","Bruce Springsteen - Leap Of Faith.pdf","Bruce Springsteen/Bruce Springsteen - Lucky Town/Songs/Bruce Springsteen - Leap Of Faith.pdf","4362104","2026-01-26 23:15:18"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - An Empty Cup (and A Broken Date).pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - An Empty Cup (and A Broken Date).pdf","679671","2026-01-26 23:00:12"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - Heartbeat.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - Heartbeat.pdf","1251211","2026-01-26 23:00:12"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - Moon-dreams.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - Moon-dreams.pdf","360256","2026-01-26 23:00:12"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - Moondreams.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - Moondreams.pdf","477373","2026-01-26 23:00:12"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - Peggy Sue.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - Peggy Sue.pdf","4021000","2026-01-26 23:00:11"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - Rock Me My Baby.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - Rock Me My Baby.pdf","8612594","2026-01-26 23:00:12"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - True Love Ways.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - True Love Ways.pdf","976073","2026-01-26 23:00:12"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - Well All Right.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - Well All Right.pdf","466925","2026-01-26 23:00:12"
"Buddy Holly","Buddy Holly - Golden Anniversary Songbook","Buddy Holly - What To Do.pdf","Buddy Holly/Buddy Holly - Golden Anniversary Songbook/Songs/Buddy Holly - What To Do.pdf","1594674","2026-01-26 23:00:12"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Away, Rio.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Away, Rio.pdf","451182","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Barb'ry Allen.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Barb'ry Allen.pdf","418745","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Blow The Man Down.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Blow The Man Down.pdf","400961","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Brennan On The Moor.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Brennan On The Moor.pdf","577620","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Captain Kidd.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Captain Kidd.pdf","466644","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Chester.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Chester.pdf","380266","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Confess Jehovah.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Confess Jehovah.pdf","447059","2026-01-26 23:41:41"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Cornwallis Country Dance.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Cornwallis Country Dance.pdf","464155","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Edward.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Edward.pdf","413621","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Fiddle-de-dee.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Fiddle-de-dee.pdf","221442","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Free America.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Free America.pdf","500477","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Greensleeves.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Greensleeves.pdf","469940","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Heart Of Oak.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Heart Of Oak.pdf","429510","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Henry Martin.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Henry Martin.pdf","396501","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Hey Diddle Diddle.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Hey Diddle Diddle.pdf","186084","2026-01-26 23:41:41"
"Burl Ives","Burl Ives - Song Book","Burl Ives - High Barbaree.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - High Barbaree.pdf","425287","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - How Happy The Soldier.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - How Happy The Soldier.pdf","406573","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Johnny Has Gone For A Soldier.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Johnny Has Gone For A Soldier.pdf","483245","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Let Simon's Beard Alone.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Let Simon's Beard Alone.pdf","179178","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Little Mohee.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Little Mohee.pdf","849452","2026-01-26 23:41:41"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Lord Randall.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Lord Randall.pdf","416151","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Lord Thomas And Fair Elinore.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Lord Thomas And Fair Elinore.pdf","571476","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Miss Bailey's Ghost.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Miss Bailey's Ghost.pdf","426043","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Mr. Froggie Went A-courting.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Mr. Froggie Went A-courting.pdf","388497","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - My Days Have Been So Wondrous Free.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - My Days Have Been So Wondrous Free.pdf","1379305","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Old Hundred.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Old Hundred.pdf","431127","2026-01-26 23:41:41"
"Burl Ives","Burl Ives - Song Book","Burl Ives - On Springfield Mountain.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - On Springfield Mountain.pdf","449700","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Paper Of Pins.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Paper Of Pins.pdf","322026","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Pretty Polly.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Pretty Polly.pdf","442879","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Robin.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Robin.pdf","434586","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Shenandoah.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Shenandoah.pdf","354958","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Sir Peter Parker.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Sir Peter Parker.pdf","426497","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Ballad Of The Tea Party.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Ballad Of The Tea Party.pdf","437089","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Battle Of Saratoga.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Battle Of Saratoga.pdf","471233","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Bold Soldier.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Bold Soldier.pdf","463796","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Boston Tea Tax.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Boston Tea Tax.pdf","433998","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Constitution And The Guerriere.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Constitution And The Guerriere.pdf","404282","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Devil's Nine Questions.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Devil's Nine Questions.pdf","350811","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Drunken Sailor.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Drunken Sailor.pdf","28732718","2026-01-26 23:41:45"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Escape Of Old John Webb.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Escape Of Old John Webb.pdf","436626","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Foggy, Foggy Dew.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Foggy, Foggy Dew.pdf","435871","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Fox.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Fox.pdf","452330","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Golden Vanity.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Golden Vanity.pdf","426011","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Hart He Loves The High Wood.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Hart He Loves The High Wood.pdf","156173","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Hornet And The Peacock.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Hornet And The Peacock.pdf","475506","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Indian Christmas Carol.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Indian Christmas Carol.pdf","411035","2026-01-26 23:41:41"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Maid Of Amsterdam.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Maid Of Amsterdam.pdf","413242","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Patriotic Diggers.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Patriotic Diggers.pdf","462622","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Pirate Song.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Pirate Song.pdf","424024","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Riddle Song.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Riddle Song.pdf","449980","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Riflemen's Song At Bennington.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Riflemen's Song At Bennington.pdf","453716","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Seven Joys Of Mary.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Seven Joys Of Mary.pdf","392793","2026-01-26 23:41:41"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Tailor And The Mouse.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Tailor And The Mouse.pdf","444265","2026-01-26 23:41:42"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The World Turned Upside Down.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The World Turned Upside Down.pdf","443716","2026-01-26 23:41:44"
"Burl Ives","Burl Ives - Song Book","Burl Ives - The Yankee Man-of-war.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - The Yankee Man-of-war.pdf","460752","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Tobacco's But An Indian Weed.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Tobacco's But An Indian Weed.pdf","403287","2026-01-26 23:41:41"
"Burl Ives","Burl Ives - Song Book","Burl Ives - What A Court Hath Old England.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - What A Court Hath Old England.pdf","452524","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Why, Soldiers, Why-.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Why, Soldiers, Why-.pdf","413687","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Yankee Doodle.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Yankee Doodle.pdf","1863413","2026-01-26 23:41:43"
"Burl Ives","Burl Ives - Song Book","Burl Ives - Ye Parliaments Of England.pdf","Burl Ives/Burl Ives - Song Book/Songs/Burl Ives - Ye Parliaments Of England.pdf","397032","2026-01-26 23:41:44"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - (a) Message To Michael.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - (a) Message To Michael.pdf","327991","2026-01-26 23:30:44"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - (the) Look Of Love.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - (the) Look Of Love.pdf","333942","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - (the) Man Who Shot Liberty Valance.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - (the) Man Who Shot Liberty Valance.pdf","362113","2026-01-26 23:30:44"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - (they Long To Be) Close To You.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - (they Long To Be) Close To You.pdf","312944","2026-01-26 23:30:44"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - Alfie.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - Alfie.pdf","1552151","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - Blue On Blue.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - Blue On Blue.pdf","819410","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - Come Touch The Sun.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - Come Touch The Sun.pdf","876064","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - Do You Know The Way To San Jose.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - Do You Know The Way To San Jose.pdf","365882","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - Don't Go Breakin' My Heart.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - Don't Go Breakin' My Heart.pdf","357041","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - Don't Make Me Over.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - Don't Make Me Over.pdf","863710","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - I'll Never Fall In Love Again.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - I'll Never Fall In Love Again.pdf","586570","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - I'm A Better Man.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - I'm A Better Man.pdf","344258","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - It's Our Little Secret.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - It's Our Little Secret.pdf","650044","2026-01-26 23:30:43"
"Burt Bacharach","Burt Bacharach - 40 Golden Songs Of","Burt Bacharach - Knowing When To Leave.pdf","Burt Bacharach/Burt Bacharach - 40 Golden Songs Of/Songs/Burt Bacharach - Knowing When To Leave.pdf","555588","2026-01-26 23:30:43"
