Type,Needs_Rename,Artist,Old_Name,New_Name,Old_Path,New_Path,Status
PDF,YES,John Denver,John Denver - Anthology [PVG],John Denver - Anthology _PVG_,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Anthology [PVG].pdf,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Anthology _PVG_.pdf,MATCHED
FOLDER,YES,John Denver,Anthology [pvg],Anthology _pvg_,c:\Work\AWSMusic\ProcessedSongs\John Denver\Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\John Denver\Anthology _pvg_,MATCHED
PDF,YES,John Denver,John Denver - Best Of [Easy Piano],John Denver - Best Of _Easy Piano_,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Best Of [Easy Piano].pdf,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - Best Of _Easy Piano_.pdf,MATCHED
FOLDER,YES,John Denver,Best Of [easy Piano],Best Of _easy Piano_,c:\Work\AWSMusic\ProcessedSongs\John Denver\Best Of [easy Piano],c:\Work\AWSMusic\ProcessedSongs\John Denver\Best Of _easy Piano_,MATCHED
PDF,YES,John Denver,John Denver - I Want To Live [PVG Book],John Denver - I Want To Live _PVG Book_,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - I Want To Live [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - I Want To Live _PVG Book_.pdf,MATCHED
FOLDER,YES,John Denver,I Want To Live [pvg Book],I Want To Live _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\John Denver\I Want To Live [pvg Book],c:\Work\AWSMusic\ProcessedSongs\John Denver\I Want To Live _pvg Book_,MATCHED
PDF,YES,John Denver,John Denver - The Authentic Guitar Style Of.,John Denver - The Authentic Guitar Style Of,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - The Authentic Guitar Style Of..pdf,c:\Work\AWSMusic\SheetMusic\John Denver\Books\John Denver - The Authentic Guitar Style Of.pdf,MATCHED
PDF,YES,Joni Mitchell,Joni Mitchell - The Best Of [PVG],Joni Mitchell - The Best Of _PVG_,c:\Work\AWSMusic\SheetMusic\Joni Mitchell\Books\Joni Mitchell - The Best Of [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Joni Mitchell\Books\Joni Mitchell - The Best Of _PVG_.pdf,MATCHED
FOLDER,YES,Joni Mitchell,The Best Of [pvg],The Best Of _pvg_,c:\Work\AWSMusic\ProcessedSongs\Joni Mitchell\The Best Of [pvg],c:\Work\AWSMusic\ProcessedSongs\Joni Mitchell\The Best Of _pvg_,MATCHED
PDF,YES,Journey,Journey - Frontiers [Jap Band Score],Journey - Frontiers _Jap Band Score_,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Frontiers [Jap Band Score].pdf,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Frontiers _Jap Band Score_.pdf,MATCHED
FOLDER,YES,Journey,Frontiers [jap Band Score],Frontiers _jap Band Score_,c:\Work\AWSMusic\ProcessedSongs\Journey\Frontiers [jap Band Score],c:\Work\AWSMusic\ProcessedSongs\Journey\Frontiers _jap Band Score_,MATCHED
PDF,YES,Journey,Journey - Greatest Hits (Book),Journey - Greatest Hits _Book_,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Greatest Hits (Book).pdf,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Greatest Hits _Book_.pdf,MATCHED
FOLDER,YES,Journey,Greatest Hits (book),Greatest Hits _book_,c:\Work\AWSMusic\ProcessedSongs\Journey\Greatest Hits (book),c:\Work\AWSMusic\ProcessedSongs\Journey\Greatest Hits _book_,MATCHED
PDF,YES,Journey,Journey - Superbest [Jap Band Score],Journey - Superbest _Jap Band Score_,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Superbest [Jap Band Score].pdf,c:\Work\AWSMusic\SheetMusic\Journey\Books\Journey - Superbest _Jap Band Score_.pdf,MATCHED
FOLDER,YES,Journey,Superbest [jap Band Score],Superbest _jap Band Score_,c:\Work\AWSMusic\ProcessedSongs\Journey\Superbest [jap Band Score],c:\Work\AWSMusic\ProcessedSongs\Journey\Superbest _jap Band Score_,MATCHED
PDF,YES,Katy Perry,Katy Perry - One Of The Boys [PVG Book],Katy Perry - One Of The Boys _PVG Book_,c:\Work\AWSMusic\SheetMusic\Katy Perry\Books\Katy Perry - One Of The Boys [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Katy Perry\Books\Katy Perry - One Of The Boys _PVG Book_.pdf,MATCHED
FOLDER,YES,Katy Perry,One Of The Boys [pvg Book],One Of The Boys _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Katy Perry\One Of The Boys [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Katy Perry\One Of The Boys _pvg Book_,MATCHED
PDF,YES,Kelly Clarkson,Kelly Clarkson - Breakaway (Book),Kelly Clarkson - Breakaway _Book_,c:\Work\AWSMusic\SheetMusic\Kelly Clarkson\Books\Kelly Clarkson - Breakaway (Book).pdf,c:\Work\AWSMusic\SheetMusic\Kelly Clarkson\Books\Kelly Clarkson - Breakaway _Book_.pdf,MATCHED
FOLDER,YES,Kelly Clarkson,Kelly Clarkson - Breakaway (book),Kelly Clarkson - Breakaway _book_,c:\Work\AWSMusic\ProcessedSongs\Kelly Clarkson\Kelly Clarkson - Breakaway (book),c:\Work\AWSMusic\ProcessedSongs\Kelly Clarkson\Kelly Clarkson - Breakaway _book_,MATCHED
PDF,YES,Kenny Rogers,Kenny Rogers - Love or Something Like It [Book],Kenny Rogers - Love Or Something Like It _Book_,c:\Work\AWSMusic\SheetMusic\Kenny Rogers\Books\Kenny Rogers - Love or Something Like It [Book].pdf,c:\Work\AWSMusic\SheetMusic\Kenny Rogers\Books\Kenny Rogers - Love Or Something Like It _Book_.pdf,MATCHED
FOLDER,YES,Kenny Rogers,Love Or Something Like It [book],Love Or Something Like It _book_,c:\Work\AWSMusic\ProcessedSongs\Kenny Rogers\Love Or Something Like It [book],c:\Work\AWSMusic\ProcessedSongs\Kenny Rogers\Love Or Something Like It _book_,MATCHED
PDF,YES,Kinks,Kinks - Best Of [Score],Kinks - Best Of _Score_,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Best Of [Score].pdf,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Best Of _Score_.pdf,MATCHED
FOLDER,YES,Kinks,Kinks - Best Of [score],Kinks - Best Of _score_,c:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Best Of [score],c:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Best Of _score_,MATCHED
PDF,YES,Kinks,Kinks - Best Of The Kinks [Score],Kinks - Best Of The Kinks _Score_,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Best Of The Kinks [Score].pdf,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Best Of The Kinks _Score_.pdf,MATCHED
FOLDER,YES,Kinks,Best Of The Kinks [score],Best Of The Kinks _score_,c:\Work\AWSMusic\ProcessedSongs\Kinks\Best Of The Kinks [score],c:\Work\AWSMusic\ProcessedSongs\Kinks\Best Of The Kinks _score_,MATCHED
PDF,YES,Kinks,Kinks - Great Songs of Kinks,Kinks - Great Songs Of Kinks,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Great Songs of Kinks.pdf,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Great Songs Of Kinks.pdf,MATCHED
PDF,YES,Kinks,Kinks - Guitar Legends [Guitar],Kinks - Guitar Legends _Guitar_,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Guitar Legends [Guitar].pdf,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Guitar Legends _Guitar_.pdf,MATCHED
FOLDER,YES,Kinks,Guitar Legends [guitar],Guitar Legends _guitar_,c:\Work\AWSMusic\ProcessedSongs\Kinks\Guitar Legends [guitar],c:\Work\AWSMusic\ProcessedSongs\Kinks\Guitar Legends _guitar_,MATCHED
PDF,YES,Kinks,Kinks - Guitar Legends [Tab],Kinks - Guitar Legends _Tab_,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Guitar Legends [Tab].pdf,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Guitar Legends _Tab_.pdf,MATCHED
FOLDER,YES,Kinks,Kinks - Guitar Legends [Tab],Kinks - Guitar Legends _Tab_,c:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Guitar Legends [Tab],c:\Work\AWSMusic\ProcessedSongs\Kinks\Kinks - Guitar Legends _Tab_,MATCHED
PDF,YES,Kinks,Kinks - Jam With The Kinks [Tab],Kinks - Jam With The Kinks _Tab_,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Jam With The Kinks [Tab].pdf,c:\Work\AWSMusic\SheetMusic\Kinks\Books\Kinks - Jam With The Kinks _Tab_.pdf,MATCHED
FOLDER,YES,Kinks,Jam With The Kinks [tab],Jam With The Kinks _tab_,c:\Work\AWSMusic\ProcessedSongs\Kinks\Jam With The Kinks [tab],c:\Work\AWSMusic\ProcessedSongs\Kinks\Jam With The Kinks _tab_,MATCHED
FOLDER,YES,Led Zepplin,Led Zeppelin - Led Zeppelin Ii,Led Zeppelin - Led Zeppelin II,c:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Led Zeppelin Ii,c:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Led Zeppelin II,MATCHED
PDF,YES,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [PVG],Led Zeppelin - Over The Hills And Far Away _PVG_,c:\Work\AWSMusic\SheetMusic\Led Zepplin\Books\Led Zeppelin - Over The Hills And Far Away [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Led Zepplin\Books\Led Zeppelin - Over The Hills And Far Away _PVG_.pdf,MATCHED
FOLDER,YES,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [pvg],Led Zeppelin - Over The Hills And Far Away _pvg_,c:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Over The Hills And Far Away [pvg],c:\Work\AWSMusic\ProcessedSongs\Led Zepplin\Led Zeppelin - Over The Hills And Far Away _pvg_,MATCHED
PDF,YES,Lynyrd Skynyrd,Lynyrd Skynyrd - The New Best Of [Guitar Tab],Lynyrd Skynyrd - The New Best Of _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Lynyrd Skynyrd\Books\Lynyrd Skynyrd - The New Best Of [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Lynyrd Skynyrd\Books\Lynyrd Skynyrd - The New Best Of _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Lynyrd Skynyrd,The New Best Of [guitar Tab],The New Best Of _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Lynyrd Skynyrd\The New Best Of [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Lynyrd Skynyrd\The New Best Of _guitar Tab_,MATCHED
PDF,YES,Mamas and the Papas,Mamas and The Papas - Songbook [PVG],Mamas And The Papas - Songbook _PVG_,c:\Work\AWSMusic\SheetMusic\Mamas and the Papas\Books\Mamas and The Papas - Songbook [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Mamas and the Papas\Books\Mamas And The Papas - Songbook _PVG_.pdf,UNMATCHED_PDF
PDF,YES,MeatLoaf,MeatLoaf - Bat Out Of Hell,Meatloaf - Bat Out Of Hell,c:\Work\AWSMusic\SheetMusic\MeatLoaf\Books\MeatLoaf - Bat Out Of Hell.pdf,c:\Work\AWSMusic\SheetMusic\MeatLoaf\Books\Meatloaf - Bat Out Of Hell.pdf,MATCHED
PDF,YES,Michael Jackson,Michael Jackson - Great Songs Of [PVG],Michael Jackson - Great Songs Of _PVG_,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Great Songs Of [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Great Songs Of _PVG_.pdf,MATCHED
FOLDER,YES,Michael Jackson,Great Songs Of [pvg],Great Songs Of _pvg_,c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Great Songs Of [pvg],c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Great Songs Of _pvg_,MATCHED
PDF,YES,Michael Jackson,Michael Jackson - Number Ones [Book],Michael Jackson - Number Ones _Book_,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Number Ones [Book].pdf,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Number Ones _Book_.pdf,MATCHED
FOLDER,YES,Michael Jackson,Number Ones [book],Number Ones _book_,c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Number Ones [book],c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Number Ones _book_,MATCHED
PDF,YES,Michael Jackson,Michael Jackson - Thriller (The Complete Song Book),Michael Jackson - Thriller _The Complete Song Book_,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Thriller (The Complete Song Book).pdf,c:\Work\AWSMusic\SheetMusic\Michael Jackson\Books\Michael Jackson - Thriller _The Complete Song Book_.pdf,MATCHED
FOLDER,YES,Michael Jackson,Thriller (the Complete Song Book),Thriller _the Complete Song Book_,c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Thriller (the Complete Song Book),c:\Work\AWSMusic\ProcessedSongs\Michael Jackson\Thriller _the Complete Song Book_,MATCHED
PDF,YES,Moody Blues,Moody Blues - Greatest Hits [PVG],Moody Blues - Greatest Hits _PVG_,c:\Work\AWSMusic\SheetMusic\Moody Blues\Books\Moody Blues - Greatest Hits [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Moody Blues\Books\Moody Blues - Greatest Hits _PVG_.pdf,MATCHED
FOLDER,YES,Moody Blues,Greatest Hits [pvg],Greatest Hits _pvg_,c:\Work\AWSMusic\ProcessedSongs\Moody Blues\Greatest Hits [pvg],c:\Work\AWSMusic\ProcessedSongs\Moody Blues\Greatest Hits _pvg_,MATCHED
PDF,YES,Moody Blues,Moody Blues - Keys Of Kingdom [Band Score],Moody Blues - Keys Of Kingdom _Band Score_,c:\Work\AWSMusic\SheetMusic\Moody Blues\Books\Moody Blues - Keys Of Kingdom [Band Score].pdf,c:\Work\AWSMusic\SheetMusic\Moody Blues\Books\Moody Blues - Keys Of Kingdom _Band Score_.pdf,MATCHED
FOLDER,YES,Moody Blues,Keys Of Kingdom [band Score],Keys Of Kingdom _band Score_,c:\Work\AWSMusic\ProcessedSongs\Moody Blues\Keys Of Kingdom [band Score],c:\Work\AWSMusic\ProcessedSongs\Moody Blues\Keys Of Kingdom _band Score_,MATCHED
PDF,YES,Neil Young,Neil Young - After the Goldrush [PVG Book],Neil Young - After The Goldrush _PVG Book_,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - After the Goldrush [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - After The Goldrush _PVG Book_.pdf,MATCHED
FOLDER,YES,Neil Young,After The Goldrush [pvg Book],After The Goldrush _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Neil Young\After The Goldrush [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Neil Young\After The Goldrush _pvg Book_,MATCHED
PDF,YES,Neil Young,Neil Young - Decade [PVG Book] ,Neil Young - Decade _PVG Book_,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Decade [PVG Book] .pdf,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Decade _PVG Book_.pdf,MATCHED
FOLDER,YES,Neil Young,Decade [pvg Book],Decade _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Neil Young\Decade [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Decade _pvg Book_,MATCHED
PDF,YES,Neil Young,Neil Young - Greatest Hits [Guitar Tab],Neil Young - Greatest Hits _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Greatest Hits [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Greatest Hits _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Neil Young,Greatest Hits [guitar Tab],Greatest Hits _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Neil Young\Greatest Hits [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Greatest Hits _guitar Tab_,MATCHED
PDF,YES,Neil Young,Neil Young - Harvest [Score],Neil Young - Harvest _Score_,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Harvest [Score].pdf,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Harvest _Score_.pdf,MATCHED
FOLDER,YES,Neil Young,Harvest [score],Harvest _score_,c:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest [score],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest _score_,MATCHED
PDF,YES,Neil Young,Neil Young - Harvest Moon [Guitar Tab],Neil Young - Harvest Moon _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Harvest Moon [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - Harvest Moon _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Neil Young,Harvest Moon [guitar Tab],Harvest Moon _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest Moon [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Neil Young\Harvest Moon _guitar Tab_,MATCHED
PDF,YES,Neil Young,Neil Young - The Best Of Neil Young [PVG Book],Neil Young - The Best Of Neil Young _PVG Book_,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - The Best Of Neil Young [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Neil Young\Books\Neil Young - The Best Of Neil Young _PVG Book_.pdf,MATCHED
FOLDER,YES,Neil Young,The Best Of Neil Young [pvg Book],The Best Of Neil Young _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Neil Young\The Best Of Neil Young [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Neil Young\The Best Of Neil Young _pvg Book_,MATCHED
PDF,YES,Night Ranger,Night Ranger - Best Of 2 [Jap Score],Night Ranger - Best Of 2 _Jap Score_,c:\Work\AWSMusic\SheetMusic\Night Ranger\Books\Night Ranger - Best Of 2 [Jap Score].pdf,c:\Work\AWSMusic\SheetMusic\Night Ranger\Books\Night Ranger - Best Of 2 _Jap Score_.pdf,MATCHED
FOLDER,YES,Night Ranger,Seven Wishes [jap Score],Seven Wishes _jap Score_,c:\Work\AWSMusic\ProcessedSongs\Night Ranger\Seven Wishes [jap Score],c:\Work\AWSMusic\ProcessedSongs\Night Ranger\Seven Wishes _jap Score_,MATCHED
PDF,YES,Night Ranger,Night Ranger - Seven Wishes [Jap Score],Night Ranger - Seven Wishes _Jap Score_,c:\Work\AWSMusic\SheetMusic\Night Ranger\Books\Night Ranger - Seven Wishes [Jap Score].pdf,c:\Work\AWSMusic\SheetMusic\Night Ranger\Books\Night Ranger - Seven Wishes _Jap Score_.pdf,UNMATCHED_PDF
PDF,YES,Paul McCartney,Paul McCartney - All The Best,Paul Mccartney - All The Best,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - All The Best.pdf,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul Mccartney - All The Best.pdf,MATCHED
PDF,YES,Paul McCartney,Paul McCartney - Chaos And Creation In The Backyard [PVG Book],Paul Mccartney - Chaos And Creation In The Backyard _PVG Book_,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Chaos And Creation In The Backyard [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul Mccartney - Chaos And Creation In The Backyard _PVG Book_.pdf,MATCHED
FOLDER,YES,Paul Mccartney,Chaos And Creation In The Backyard [pvg Book],Chaos And Creation In The Backyard _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Chaos And Creation In The Backyard [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Chaos And Creation In The Backyard _pvg Book_,MATCHED
PDF,YES,Paul McCartney,Paul McCartney - Flowers In The Dirt,Paul Mccartney - Flowers In The Dirt,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Flowers In The Dirt.pdf,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul Mccartney - Flowers In The Dirt.pdf,MATCHED
PDF,YES,Paul McCartney,Paul McCartney - Press To Play,Paul Mccartney - Press To Play,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Press To Play.pdf,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul Mccartney - Press To Play.pdf,MATCHED
PDF,YES,Paul McCartney,Paul McCartney - Ram,Paul Mccartney - Ram,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Ram.pdf,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul Mccartney - Ram.pdf,MATCHED
PDF,YES,Paul McCartney,Paul McCartney - Tripping The Live Fantastic [PVG Book],Paul Mccartney - Tripping The Live Fantastic _PVG Book_,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Tripping The Live Fantastic [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul Mccartney - Tripping The Live Fantastic _PVG Book_.pdf,MATCHED
FOLDER,YES,Paul Mccartney,Tripping The Live Fantastic [pvg Book],Tripping The Live Fantastic _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tripping The Live Fantastic [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tripping The Live Fantastic _pvg Book_,MATCHED
PDF,YES,Paul McCartney,Paul McCartney - Tug Of War [PVG Book],Paul Mccartney - Tug Of War _PVG Book_,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul McCartney - Tug Of War [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Paul McCartney\Books\Paul Mccartney - Tug Of War _PVG Book_.pdf,MATCHED
FOLDER,YES,Paul Mccartney,Tug Of War [pvg Book],Tug Of War _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tug Of War [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Paul Mccartney\Tug Of War _pvg Book_,MATCHED
PDF,YES,Paul Simon,Simon & Garfunkel's Greatest Hits,Simon And Garfunkels Greatest Hits,c:\Work\AWSMusic\SheetMusic\Paul Simon\Books\Simon & Garfunkel's Greatest Hits.pdf,c:\Work\AWSMusic\SheetMusic\Paul Simon\Books\Simon And Garfunkels Greatest Hits.pdf,MATCHED
FOLDER,YES,Paul Simon,Simon & Garfunkel's Greatest Hits,Simon And Garfunkels Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Paul Simon\Simon & Garfunkel's Greatest Hits,c:\Work\AWSMusic\ProcessedSongs\Paul Simon\Simon And Garfunkels Greatest Hits,MATCHED
PDF,YES,Peter Frampton,Peter Frampton - The Best Of [Guitar Tab],Peter Frampton - The Best Of _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Peter Frampton\Books\Peter Frampton - The Best Of [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Peter Frampton\Books\Peter Frampton - The Best Of _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Peter Frampton,The Best Of [guitar Tab],The Best Of _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Peter Frampton\The Best Of [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Peter Frampton\The Best Of _guitar Tab_,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - Anthology - p110-175,Pink Floyd - Anthology - P110-175,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - p110-175.pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - P110-175.pdf,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - Anthology - p58-109,Pink Floyd - Anthology - P58-109,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - p58-109.pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology - P58-109.pdf,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - Anthology (book),Pink Floyd - Anthology _book_,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology (book).pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology _book_.pdf,MATCHED
FOLDER,YES,Pink Floyd,Anthology (book),Anthology _book_,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology (book),c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology _book_,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - Anthology [PVG],Pink Floyd - Anthology _PVG_,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Anthology _PVG_.pdf,MATCHED
FOLDER,YES,Pink Floyd,Anthology [pvg],Anthology _pvg_,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Anthology _pvg_,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - Dark Side of the Moon (2),Pink Floyd - Dark Side Of The Moon _2_,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side of the Moon (2).pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side Of The Moon _2_.pdf,MATCHED
FOLDER,YES,Pink Floyd,Dark Side Of The Moon (2),Dark Side Of The Moon _2_,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon (2),c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon _2_,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - Dark Side of the Moon [PVG],Pink Floyd - Dark Side Of The Moon _PVG_,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side of the Moon [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Dark Side Of The Moon _PVG_.pdf,MATCHED
FOLDER,YES,Pink Floyd,Dark Side Of The Moon [pvg],Dark Side Of The Moon _pvg_,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Dark Side Of The Moon _pvg_,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - The Wall [PVG],Pink Floyd - The Wall _PVG_,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - The Wall [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - The Wall _PVG_.pdf,MATCHED
FOLDER,YES,Pink Floyd,The Wall [pvg],The Wall _pvg_,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\The Wall [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\The Wall _pvg_,MATCHED
PDF,YES,Pink Floyd,Pink Floyd - Wish You Were Here [PVG],Pink Floyd - Wish You Were Here _PVG_,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Wish You Were Here [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Pink Floyd\Books\Pink Floyd - Wish You Were Here _PVG_.pdf,MATCHED
